Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
38.00,0.00,265.50,5.81,-100.44,0.38,-2.00,0.62,-0.05,1.02
38.00,1.00,273.81,-5.69,-42.88,2.38,1.38,1.06,-0.05,1.02
38.00,2.00,281.25,-14.44,23.12,1.88,-0.12,1.62,-0.05,1.02
38.00,0.00,265.50,5.81,-100.44,0.38,-2.00,0.62,-0.05,1.02
38.00,1.00,273.81,-5.69,-42.88,2.38,1.38,1.06,-0.05,1.02
38.00,2.00,281.25,-14.44,23.12,1.88,-0.12,1.62,-0.05,1.02
38.00,0.00,265.50,5.81,-100.50,0.88,-1.50,1.06,-0.03,1.04
38.00,1.00,273.75,-5.69,-42.94,1.06,1.00,1.31,-0.03,1.04
38.00,2.00,281.19,-14.44,23.12,0.44,-0.75,1.19,-0.03,1.04
38.00,0.00,265.50,5.88,-100.50,1.00,-0.50,1.69,0.00,1.06
38.00,1.00,273.75,-5.69,-43.00,0.88,1.56,1.44,0.00,1.06
38.00,2.00,281.19,-14.44,23.12,0.00,0.06,0.75,0.00,1.06
38.00,0.00,265.50,5.88,-100.50,0.44,-0.06,1.62,0.01,1.08
38.00,1.00,273.69,-5.69,-43.00,0.38,1.38,0.81,0.01,1.08
38.00,2.00,281.19,-14.44,23.12,-0.06,1.12,1.56,0.01,1.08
38.00,0.00,265.50,5.88,-100.50,0.25,0.44,0.94,0.00,1.10
38.00,1.00,273.62,-5.69,-43.00,0.62,1.19,0.94,0.00,1.10
38.00,2.00,281.12,-14.50,23.06,0.75,2.06,2.62,0.00,1.10
38.00,0.00,265.50,5.88,-100.56,0.56,-0.44,-0.19,-0.03,1.12
38.00,1.00,273.62,-5.75,-43.00,1.50,1.75,0.56,-0.03,1.12
38.00,2.00,281.06,-14.62,23.06,1.50,1.44,3.00,-0.03,1.12
38.00,0.00,265.56,5.81,-100.56,0.88,0.12,-1.50,-0.06,1.14
38.00,1.00,273.62,-5.75,-43.06,1.75,1.06,0.25,-0.06,1.14
38.00,2.00,281.06,-14.62,23.06,1.62,0.44,3.12,-0.06,1.14
38.00,0.00,265.56,5.81,-100.56,1.19,1.12,-1.81,-0.11,1.16
38.00,1.00,273.62,-5.75,-43.12,2.75,0.50,0.00,-0.11,1.16
38.00,2.00,281.00,-14.69,23.00,2.75,0.25,2.00,-0.11,1.16
38.00,0.00,265.56,5.75,-100.62,1.56,1.94,-0.88,-0.18,1.18
38.00,1.00,273.62,-5.75,-43.19,3.31,0.94,0.12,-0.18,1.18
38.00,2.00,280.94,-14.69,22.94,3.69,1.00,1.88,-0.18,1.18
38.00,0.00,265.50,5.81,-100.62,1.19,2.50,0.44,-0.28,1.20
