Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
71.00,0.00,249.69,8.50,-91.19,0.50,0.88,-1.44,0.04,1.00
71.00,1.00,7.62,-7.62,-48.75,-0.19,-1.25,-0.94,0.04,1.00
71.00,2.00,249.88,-18.69,15.88,-0.62,-0.44,-1.25,0.04,1.02
71.00,0.00,249.69,8.44,-91.19,0.38,0.12,-1.50,0.06,1.02
71.00,1.00,7.62,-7.62,-48.75,-0.81,-1.50,-1.69,0.06,1.02
71.00,2.00,249.88,-18.69,15.88,-0.31,0.12,-1.50,0.06,1.02
71.00,0.00,249.75,8.44,-91.19,0.75,-1.12,-1.12,0.09,1.04
71.00,1.00,7.69,-7.62,-48.69,-0.69,-1.81,-1.38,0.09,1.04
71.00,2.00,249.94,-18.69,15.88,-0.12,0.12,-1.75,0.09,1.04
71.00,0.00,249.81,8.38,-91.19,0.69,-1.75,-0.69,0.14,1.06
71.00,1.00,7.75,-7.62,-48.69,-0.25,-1.38,-0.94,0.14,1.06
71.00,2.00,250.00,-18.62,15.94,-0.69,-0.88,-2.50,0.14,1.06
71.00,0.00,249.81,8.38,-91.19,0.50,-1.31,-0.31,0.20,1.08
71.00,1.00,7.75,-7.62,-48.69,-0.44,-1.44,-0.75,0.20,1.08
71.00,2.00,250.00,-18.62,15.94,-1.31,-0.94,-2.00,0.20,1.08
71.00,0.00,249.81,8.38,-91.19,0.31,-0.12,0.19,0.25,1.10
71.00,1.00,7.75,-7.62,-48.69,-0.50,-1.88,-0.56,0.25,1.10
71.00,2.00,250.06,-18.62,16.00,-1.25,-0.69,-1.44,0.25,1.10
71.00,0.00,249.81,8.38,-91.19,0.12,-0.62,0.12,0.28,1.12
71.00,1.00,7.81,-7.62,-48.69,-0.12,-1.75,-0.38,0.28,1.12
71.00,2.00,250.06,-18.62,16.00,-0.56,-0.19,-1.25,0.28,1.12
71.00,0.00,249.88,8.38,-91.19,0.62,-1.25,0.06,0.29,1.14
71.00,1.00,7.81,-7.62,-48.69,0.75,-1.50,-0.62,0.29,1.14
