Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
35.00,0.00,88.19,-1.06,-89.94,0.44,1.00,-0.38,0.04,1.00
35.00,1.00,353.56,2.75,-55.81,-0.62,-0.19,-0.38,0.04,1.02
35.00,2.00,74.75,-14.50,18.81,-0.69,0.25,-0.12,0.04,1.02
35.00,0.00,88.12,-1.06,-89.94,0.44,1.38,-0.12,0.08,1.02
35.00,1.00,353.56,2.75,-55.81,-0.44,0.06,-0.06,0.08,1.02
35.00,2.00,74.75,-14.50,18.88,-1.06,0.25,0.25,0.08,1.04
35.00,0.00,88.12,-1.06,-89.94,0.31,1.31,0.25,0.12,1.04
35.00,1.00,353.56,2.75,-55.81,-0.62,0.31,-0.06,0.12,1.04
35.00,2.00,74.75,-14.50,18.88,-0.81,0.62,0.06,0.12,1.04
35.00,0.00,88.12,-1.06,-89.94,0.31,1.44,0.19,0.17,1.06
35.00,1.00,353.56,2.75,-55.81,-0.44,0.50,-0.06,0.17,1.06
35.00,2.00,74.75,-14.56,18.88,-1.25,0.25,0.00,0.17,1.06
35.00,0.00,88.06,-1.06,-89.94,0.00,2.44,0.44,0.19,1.08
35.00,1.00,353.56,2.75,-55.81,-0.06,0.19,0.19,0.19,1.08
35.00,2.00,74.75,-14.56,18.88,-0.81,0.38,0.00,0.19,1.08
35.00,0.00,88.00,-1.06,-89.94,1.06,3.00,1.00,0.25,1.10
35.00,1.00,353.56,2.75,-55.81,-0.69,0.19,-0.25,0.25,1.10
35.00,2.00,74.75,-14.56,18.88,-0.75,-0.12,0.12,0.25,1.10
35.00,0.00,87.94,-1.06,-89.94,1.25,3.38,1.25,0.29,1.12
35.00,1.00,353.56,2.75,-55.75,-1.06,0.25,-0.06,0.29,1.12
35.00,2.00,74.75,-14.56,18.88,-0.06,-0.50,-0.06,0.29,1.12
35.00,0.00,87.81,-1.06,-90.00,1.00,4.31,0.81,0.33,1.14
35.00,1.00,353.56,2.75,-55.75,-1.06,-0.19,0.12,0.33,1.14
35.00,2.00,74.75,-14.56,18.88,-0.12,-1.06,0.31,0.33,1.14
35.00,0.00,87.75,-1.00,-90.00,0.88,3.38,0.69,0.36,1.16
35.00,1.00,353.56,2.75,-55.75,-0.88,-0.31,0.50,0.36,1.16
35.00,2.00,74.75,-14.56,18.88,-0.19,-1.12,0.31,0.36,1.16
35.00,0.00,87.69,-1.00,-90.00,0.94,2.00,0.75,0.39,1.18
35.00,1.00,353.56,2.75,-55.69,-0.75,-0.50,0.62,0.39,1.18
35.00,2.00,74.69,-14.56,18.88,0.06,-1.00,-0.38,0.39,1.18
35.00,0.00,87.62,-1.00,-90.06,0.62,1.25,0.88,0.41,1.20
35.00,1.00,353.56,2.75,-55.69,-0.56,-0.62,0.56,0.41,1.20
35.00,2.00,74.69,-14.56,18.88,-0.19,-0.94,-0.31,0.41,1.20
35.00,0.00,87.56,-1.00,-90.06,0.25,0.50,0.94,0.43,1.22
35.00,1.00,353.56,2.81,-55.69,-0.19,-0.38,0.62,0.43,1.22
35.00,2.00,74.69,-14.50,18.88,-0.31,-1.06,-0.62,0.43,1.22
35.00,0.00,87.56,-0.94,-90.06,0.25,-0.50,0.81,0.43,1.24
35.00,1.00,353.56,2.81,-55.69,-0.31,-0.38,0.50,0.43,1.24
35.00,2.00,74.69,-14.50,18.88,0.19,-0.94,-0.75,0.43,1.24
35.00,0.00,87.56,-0.94,-90.06,0.19,-1.06,0.75,0.43,1.26
35.00,1.00,353.56,2.81,-55.69,-0.31,-0.19,0.69,0.43,1.26
35.00,2.00,74.75,-14.50,18.88,0.12,-0.88,-0.88,0.43,1.26
35.00,0.00,87.56,-0.94,-90.06,0.25,-1.81,0.44,0.43,1.28
35.00,1.00,353.56,2.81,-55.69,0.19,0.00,0.88,0.43,1.28
35.00,2.00,74.75,-14.50,18.88,0.50,-1.00,-0.81,0.43,1.28
35.00,0.00,87.62,-0.94,-90.06,0.69,-1.88,0.62,0.42,1.30
35.00,1.00,353.56,2.81,-55.69,0.44,-0.38,0.56,0.42,1.30
35.00,2.00,74.75,-14.44,18.88,0.75,-0.75,-0.88,0.42,1.30
35.00,0.00,87.62,-0.94,-90.06,0.94,-1.81,0.56,0.41,1.32
35.00,1.00,353.56,2.81,-55.69,0.88,-0.44,0.00,0.41,1.32
35.00,2.00,74.81,-14.44,18.88,1.25,-0.25,-1.19,0.41,1.32
35.00,0.00,87.69,-0.94,-90.06,1.25,-1.69,0.62,0.42,1.34
35.00,1.00,353.56,2.81,-55.75,0.94,-1.00,0.25,0.42,1.34
35.00,2.00,74.81,-14.44,18.81,1.06,-0.25,-1.00,0.42,1.34
35.00,0.00,87.69,-0.94,-90.12,1.12,-1.25,0.62,0.42,1.36
35.00,1.00,353.56,2.88,-55.75,1.50,-1.56,0.12,0.42,1.36
35.00,2.00,74.81,-14.44,18.81,1.19,-0.44,-1.12,0.42,1.36
35.00,0.00,87.69,-0.94,-90.12,1.12,-0.69,0.50,0.41,1.38
35.00,1.00,353.56,2.88,-55.81,1.81,-2.00,0.06,0.41,1.38
35.00,2.00,74.88,-14.44,18.75,1.38,-0.56,-0.81,0.41,1.38
35.00,0.00,87.69,-0.94,-90.12,0.44,-0.06,0.38,0.38,1.40
35.00,1.00,353.56,2.88,-55.81,1.81,-1.50,0.06,0.38,1.40
35.00,2.00,74.88,-14.44,18.75,1.25,-0.50,-0.62,0.38,1.40
35.00,0.00,87.69,-0.94,-90.12,0.31,-0.25,0.50,0.39,1.42
35.00,1.00,353.56,2.88,-55.88,1.31,-0.25,0.44,0.39,1.42
35.00,2.00,74.88,-14.44,18.69,0.12,-1.06,-0.25,0.39,1.42
35.00,0.00,87.69,-0.88,-90.12,0.44,-0.94,0.69,0.40,1.44
35.00,1.00,353.56,2.94,-55.88,0.38,-0.31,0.81,0.40,1.44
35.00,2.00,74.81,-14.44,18.69,0.19,-0.56,0.00,0.40,1.44
35.00,0.00,87.69,-0.88,-90.12,-0.25,-0.06,0.25,0.38,1.46
35.00,1.00,353.56,2.94,-55.88,0.31,-0.38,0.69,0.38,1.46
35.00,2.00,74.81,-14.44,18.69,0.31,-0.44,0.06,0.38,1.46
35.00,0.00,87.69,-0.88,-90.12,-0.06,-0.62,0.12,0.39,1.48
35.00,1.00,353.56,2.94,-55.88,0.44,-0.19,0.81,0.39,1.48
35.00,2.00,74.81,-14.44,18.69,-0.44,-0.69,-0.12,0.39,1.48
35.00,0.00,87.75,-0.88,-90.12,0.19,-0.75,0.50,0.40,1.50
35.00,1.00,353.56,2.94,-55.88,-0.19,-0.62,0.44,0.40,1.50
35.00,2.00,74.81,-14.44,18.69,0.00,-0.81,0.06,0.40,1.50
35.00,0.00,87.75,-0.88,-90.12,0.25,-0.50,0.38,0.39,1.52
35.00,1.00,353.56,2.94,-55.88,-0.12,-0.81,-0.44,0.39,1.52
35.00,2.00,74.81,-14.44,18.69,0.56,-0.19,-0.56,0.39,1.52
35.00,0.00,87.75,-0.88,-90.12,0.12,-0.31,0.12,0.35,1.54
35.00,1.00,353.56,2.94,-55.88,0.25,-0.50,-0.44,0.35,1.54
35.00,2.00,74.81,-14.44,18.69,1.44,-0.25,-0.75,0.35,1.54
35.00,0.00,87.75,-0.88,-90.12,0.56,-1.44,0.06,0.31,1.56
35.00,1.00,353.56,2.94,-55.88,0.25,-0.31,-0.88,0.31,1.56
35.00,2.00,74.88,-14.44,18.62,1.88,-0.50,-0.94,0.31,1.56
35.00,0.00,87.81,-0.88,-90.12,0.38,-2.12,-0.38,0.27,1.58
35.00,1.00,353.56,2.94,-55.88,0.50,-0.31,-0.56,0.27,1.58
35.00,2.00,74.88,-14.38,18.62,1.44,-1.25,-1.12,0.27,1.58
35.00,0.00,87.88,-0.88,-90.12,0.38,-2.75,-1.06,0.25,1.60
35.00,1.00,353.62,2.94,-55.88,0.31,-0.50,-0.38,0.25,1.60
35.00,2.00,74.88,-14.38,18.56,0.94,-1.06,-1.12,0.25,1.60
35.00,0.00,87.94,-0.94,-90.12,-0.06,-2.38,-1.62,0.23,1.62
35.00,1.00,353.62,2.94,-55.88,0.25,-0.69,-0.56,0.23,1.62
35.00,2.00,74.94,-14.38,18.56,0.81,0.06,-1.06,0.23,1.62
35.00,0.00,88.00,-0.94,-90.12,0.50,-2.06,-1.25,0.23,1.64
35.00,1.00,353.62,2.94,-55.88,0.25,-0.69,-1.00,0.23,1.64
35.00,2.00,74.94,-14.38,18.56,0.38,0.75,-1.19,0.23,1.64
35.00,0.00,88.06,-1.00,-90.12,0.69,-0.69,-1.00,0.23,1.66
35.00,1.00,353.62,2.94,-55.88,0.69,-0.69,-0.88,0.23,1.66
35.00,2.00,75.00,-14.38,18.56,0.81,0.88,-1.12,0.23,1.66
35.00,0.00,88.06,-1.00,-90.19,0.88,0.56,-0.88,0.24,1.68
35.00,1.00,353.69,2.94,-55.88,0.88,-1.06,-0.88,0.24,1.68
35.00,2.00,75.00,-14.38,18.56,0.44,0.44,-0.75,0.24,1.68
35.00,0.00,88.06,-1.00,-90.19,0.44,0.81,-0.69,0.25,1.70
35.00,1.00,353.69,2.88,-55.94,0.44,-1.12,-1.12,0.25,1.70
35.00,2.00,75.00,-14.38,18.56,0.12,0.44,-0.81,0.25,1.70
35.00,0.00,88.06,-1.00,-90.19,0.50,1.06,-0.62,0.27,1.72
35.00,1.00,353.75,2.88,-55.94,0.25,-0.38,-1.06,0.27,1.72
35.00,2.00,75.00,-14.38,18.50,-0.25,0.50,-0.38,0.27,1.72
35.00,0.00,88.06,-1.00,-90.19,0.19,0.62,-0.38,0.29,1.74
35.00,1.00,353.75,2.88,-55.94,0.50,-0.19,-0.88,0.29,1.74
35.00,2.00,75.00,-14.44,18.50,-0.44,1.12,-0.12,0.29,1.74
35.00,0.00,88.00,-1.00,-90.19,0.19,0.62,-0.06,0.31,1.76
35.00,1.00,353.75,2.88,-55.94,-0.12,-0.06,-0.81,0.31,1.76
35.00,2.00,75.00,-14.44,18.50,-0.19,1.12,-0.06,0.31,1.76
35.00,0.00,88.00,-1.00,-90.19,0.31,0.50,-0.25,0.32,1.78
35.00,1.00,353.75,2.88,-55.94,0.19,-0.25,-0.69,0.32,1.78
35.00,2.00,75.00,-14.44,18.50,-0.06,0.44,0.00,0.32,1.78
35.00,0.00,88.00,-1.00,-90.19,0.06,-0.25,-0.25,0.32,1.80
35.00,1.00,353.75,2.88,-55.94,0.38,0.25,-0.44,0.32,1.80
35.00,2.00,75.00,-14.44,18.50,-0.12,0.56,0.00,0.32,1.80
35.00,0.00,88.00,-1.00,-90.19,-0.44,-0.62,-0.50,0.33,1.82
35.00,1.00,353.75,2.88,-55.94,0.25,0.44,-0.19,0.33,1.82
35.00,2.00,75.00,-14.50,18.50,-0.56,0.56,0.31,0.33,1.82
35.00,0.00,88.06,-1.00,-90.19,-0.25,-0.94,-0.44,0.34,1.84
35.00,1.00,353.75,2.88,-55.94,-0.12,0.38,-0.31,0.34,1.84
35.00,2.00,75.00,-14.50,18.50,-0.50,0.25,-0.25,0.34,1.84
35.00,0.00,88.06,-1.00,-90.19,0.00,-0.69,-0.25,0.34,1.86
35.00,1.00,353.75,2.88,-55.94,-0.25,0.31,-0.50,0.34,1.86
35.00,2.00,75.00,-14.50,18.50,-0.31,0.50,-0.31,0.34,1.86
35.00,0.00,88.06,-1.00,-90.19,-0.12,-0.81,-0.25,0.36,1.88
35.00,1.00,353.81,2.88,-55.94,-0.06,0.12,-0.69,0.36,1.88
35.00,2.00,75.00,-14.50,18.50,-0.62,0.75,-0.75,0.36,1.88
35.00,0.00,88.06,-1.00,-90.19,-0.06,-0.81,-0.31,0.38,1.90
35.00,1.00,353.81,2.81,-55.94,-0.19,-0.06,-0.62,0.38,1.90
35.00,2.00,75.00,-14.50,18.50,-0.56,0.50,-0.44,0.38,1.90
35.00,0.00,88.12,-1.00,-90.19,0.12,-0.19,-0.62,0.38,1.92
35.00,1.00,353.81,2.81,-55.94,-0.19,-0.06,-1.00,0.38,1.92
35.00,2.00,75.00,-14.50,18.50,-0.12,0.69,-0.62,0.38,1.92
35.00,0.00,88.12,-1.06,-90.19,0.06,-0.25,-0.69,0.39,1.94
35.00,1.00,353.81,2.81,-55.94,-0.38,-0.56,-1.00,0.39,1.94
35.00,2.00,75.06,-14.50,18.50,-0.06,0.50,-0.75,0.39,1.94
35.00,0.00,88.12,-1.06,-90.19,0.31,-0.81,-0.75,0.40,1.96
35.00,1.00,353.88,2.81,-55.94,-0.12,-0.25,-0.75,0.40,1.96
35.00,2.00,75.06,-14.56,18.50,-0.19,0.56,-0.81,0.40,1.96
35.00,0.00,88.19,-1.06,-90.19,0.44,-0.81,-0.81,0.42,1.98
35.00,1.00,353.88,2.81,-55.94,-0.12,-0.19,-0.94,0.42,1.98
35.00,2.00,75.06,-14.56,18.50,0.00,1.06,-0.75,0.42,1.98
35.00,0.00,88.19,-1.06,-90.19,0.56,-0.25,-0.62,0.43,2.00
35.00,1.00,353.88,2.75,-55.94,0.06,0.06,-1.00,0.43,2.00
35.00,2.00,75.06,-14.56,18.50,0.06,1.00,-0.69,0.43,2.00
35.00,0.00,88.19,-1.06,-90.19,1.19,-0.06,-0.44,0.48,2.02
35.00,1.00,353.94,2.75,-55.94,-0.06,-0.31,-0.94,0.48,2.02
35.00,2.00,75.06,-14.62,18.50,-0.31,0.94,-0.31,0.48,2.02
35.00,0.00,88.19,-1.06,-90.19,0.62,-0.31,0.06,0.51,2.04
35.00,1.00,353.94,2.75,-55.94,0.06,-0.25,-0.88,0.51,2.04
35.00,2.00,75.06,-14.62,18.50,-0.19,0.62,-0.31,0.51,2.04
35.00,0.00,88.19,-1.06,-90.19,0.50,0.06,-0.06,0.52,2.06
35.00,1.00,353.94,2.75,-55.94,-0.25,-0.50,-0.81,0.52,2.06
35.00,2.00,75.06,-14.62,18.50,0.00,0.38,-0.44,0.52,2.06
35.00,0.00,88.19,-1.06,-90.19,0.44,-0.12,0.25,0.53,2.08
35.00,1.00,353.94,2.75,-55.94,-0.19,-0.25,-0.31,0.53,2.08
35.00,2.00,75.06,-14.62,18.50,0.12,0.31,-0.38,0.53,2.08
35.00,0.00,88.19,-1.06,-90.19,0.38,0.19,0.44,0.55,2.10
35.00,1.00,353.94,2.75,-55.94,-0.31,0.00,0.00,0.55,2.10
35.00,2.00,75.06,-14.69,18.50,-0.12,-0.12,0.00,0.55,2.10
35.00,0.00,88.19,-1.06,-90.19,0.12,-0.38,0.50,0.56,2.12
35.00,1.00,353.94,2.75,-55.94,-0.31,-0.19,0.12,0.56,2.12
35.00,2.00,75.06,-14.69,18.50,-0.44,-0.38,-0.31,0.56,2.12
35.00,0.00,88.19,-1.06,-90.19,0.19,-0.75,0.56,0.58,2.14
35.00,1.00,353.94,2.75,-55.94,-0.12,-0.06,0.38,0.58,2.14
35.00,2.00,75.06,-14.69,18.50,-0.25,-0.50,-0.56,0.58,2.14
35.00,0.00,88.19,-1.06,-90.19,-0.12,-0.62,0.38,0.60,2.16
35.00,1.00,353.94,2.75,-55.94,0.06,-0.44,0.69,0.60,2.16
35.00,2.00,75.06,-14.69,18.50,-0.75,-0.56,-0.31,0.60,2.16
35.00,0.00,88.19,-1.06,-90.19,-0.31,-0.12,0.12,0.61,2.18
35.00,1.00,353.94,2.75,-55.94,-0.75,-0.56,0.31,0.61,2.18
35.00,2.00,75.06,-14.69,18.50,-0.56,-0.56,-0.44,0.61,2.18
35.00,0.00,88.19,-1.06,-90.19,0.06,0.12,0.31,0.63,2.20
35.00,1.00,353.94,2.75,-55.94,-0.50,-0.69,0.06,0.63,2.20
35.00,2.00,75.06,-14.69,18.50,-0.75,-0.50,-0.50,0.63,2.20
35.00,0.00,88.19,-1.06,-90.19,-0.06,0.44,0.38,0.63,2.22
35.00,1.00,353.94,2.75,-55.88,-1.00,-0.25,-0.19,0.63,2.22
35.00,2.00,75.06,-14.69,18.50,0.00,0.31,-0.38,0.63,2.22
35.00,0.00,88.19,-1.06,-90.19,-0.12,0.12,0.19,0.63,2.24
35.00,1.00,353.94,2.75,-55.88,-0.50,0.19,0.19,0.63,2.24
35.00,2.00,75.06,-14.69,18.50,0.00,0.25,-0.38,0.63,2.24
35.00,0.00,88.19,-1.06,-90.19,0.00,-0.38,0.06,0.64,2.26
35.00,1.00,353.94,2.75,-55.88,0.00,0.00,0.75,0.64,2.26
35.00,2.00,75.06,-14.69,18.50,-0.38,-0.31,-0.44,0.64,2.26
35.00,0.00,88.19,-1.06,-90.19,-0.19,-0.06,-0.25,0.65,2.28
35.00,1.00,353.94,2.75,-55.88,-0.12,-0.19,0.69,0.65,2.28
35.00,2.00,75.06,-14.62,18.50,-0.50,-0.75,-0.12,0.65,2.28
35.00,0.00,88.19,-1.06,-90.19,0.00,0.38,-0.12,0.66,2.30
35.00,1.00,353.88,2.75,-55.88,0.12,0.19,0.75,0.66,2.30
35.00,2.00,75.06,-14.62,18.50,-0.44,-0.44,0.31,0.66,2.30
35.00,0.00,88.19,-1.06,-90.19,-0.12,0.94,0.19,0.66,2.32
35.00,1.00,353.88,2.75,-55.88,0.44,0.19,0.81,0.66,2.32
35.00,2.00,75.06,-14.62,18.50,-0.12,-0.25,0.19,0.66,2.32
35.00,0.00,88.19,-1.06,-90.19,-0.12,1.31,0.44,0.64,2.34
35.00,1.00,353.88,2.81,-55.88,0.25,0.12,0.75,0.64,2.34
35.00,2.00,75.06,-14.62,18.50,0.38,-0.19,0.19,0.64,2.34
35.00,0.00,88.12,-1.06,-90.19,-0.44,1.69,0.31,0.63,2.36
35.00,1.00,353.88,2.81,-55.88,0.44,0.19,0.88,0.63,2.36
35.00,2.00,75.06,-14.62,18.50,0.00,-0.44,0.44,0.63,2.36
35.00,0.00,88.12,-1.06,-90.25,-0.50,1.38,0.00,0.63,2.38
35.00,1.00,353.88,2.81,-55.88,0.12,0.12,0.88,0.63,2.38
35.00,2.00,75.06,-14.62,18.50,-0.31,-0.56,0.44,0.63,2.38
35.00,0.00,88.06,-1.06,-90.19,-0.69,1.62,0.06,0.62,2.40
35.00,1.00,353.81,2.81,-55.88,-0.19,0.94,1.06,0.62,2.40
35.00,2.00,75.06,-14.62,18.50,-0.38,-0.44,0.81,0.62,2.40
35.00,0.00,88.06,-1.06,-90.19,-0.88,1.62,-0.12,0.62,2.42
35.00,1.00,353.81,2.81,-55.94,-0.19,1.25,0.94,0.62,2.42
35.00,2.00,75.00,-14.62,18.50,-1.00,-0.38,0.75,0.62,2.42
35.00,0.00,88.00,-1.06,-90.19,-0.56,1.38,-0.12,0.63,2.44
35.00,1.00,353.75,2.81,-55.94,0.06,0.81,0.75,0.63,2.44
35.00,2.00,75.00,-14.62,18.56,-0.81,-0.31,0.75,0.63,2.44
35.00,0.00,88.00,-1.06,-90.19,-0.88,1.75,-0.44,0.62,2.46
35.00,1.00,353.75,2.81,-55.94,-0.25,1.19,0.62,0.62,2.46
35.00,2.00,75.00,-14.69,18.56,-0.69,-0.38,0.75,0.62,2.46
35.00,0.00,87.94,-1.12,-90.12,-1.12,1.56,-0.62,0.61,2.48
35.00,1.00,353.75,2.81,-55.94,0.19,0.75,0.50,0.61,2.48
35.00,2.00,75.00,-14.69,18.56,-0.81,-0.31,0.44,0.61,2.48
35.00,0.00,87.94,-1.12,-90.12,-0.25,0.81,-0.31,0.63,2.50
35.00,1.00,353.75,2.81,-55.94,0.06,0.62,0.31,0.63,2.50
35.00,2.00,75.00,-14.69,18.56,-0.81,-0.06,0.31,0.63,2.50
35.00,0.00,87.94,-1.12,-90.12,-0.12,0.50,-0.12,0.63,2.52
35.00,1.00,353.75,2.81,-55.94,0.12,0.25,0.00,0.63,2.52
35.00,2.00,75.00,-14.69,18.56,-0.31,0.12,0.25,0.63,2.52
35.00,0.00,87.94,-1.12,-90.12,-0.38,0.31,-0.44,0.63,2.54
35.00,1.00,353.75,2.75,-56.00,0.12,0.69,-0.19,0.63,2.54
35.00,2.00,75.00,-14.69,18.56,-0.38,0.00,-0.06,0.63,2.54
35.00,0.00,87.94,-1.12,-90.12,-0.25,-0.75,-0.38,0.63,2.56
35.00,1.00,353.75,2.75,-56.00,-0.06,0.38,-0.25,0.63,2.56
35.00,2.00,75.00,-14.69,18.56,-0.25,0.00,-0.19,0.63,2.56
35.00,0.00,87.94,-1.12,-90.12,0.19,-1.19,-0.06,0.65,2.58
