Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
75.00,0.00,120.88,-0.44,-91.56,2.06,-1.06,-0.69,0.02,1.02
75.00,1.00,322.56,4.00,-59.31,1.25,-1.56,-1.00,0.02,1.02
75.00,2.00,94.88,-15.31,14.75,1.56,0.81,-0.12,0.02,1.02
75.00,0.00,120.88,-0.50,-91.62,1.38,-0.38,-0.44,0.02,1.02
75.00,1.00,322.56,4.00,-59.38,1.06,-1.06,-1.00,0.02,1.02
75.00,2.00,94.88,-15.31,14.75,1.19,1.06,0.19,0.02,1.04
75.00,0.00,120.88,-0.50,-91.62,0.94,-0.12,-0.50,0.03,1.04
75.00,1.00,322.56,4.00,-59.38,0.94,-0.69,-0.88,0.03,1.04
75.00,2.00,94.88,-15.31,14.75,0.75,0.75,0.25,0.03,1.04
75.00,0.00,120.88,-0.50,-91.62,0.31,-0.25,-0.44,0.02,1.06
75.00,1.00,322.62,4.00,-59.38,1.12,-0.62,-0.69,0.02,1.06
75.00,2.00,94.88,-15.31,14.69,0.69,0.44,0.25,0.02,1.06
75.00,0.00,120.88,-0.50,-91.62,-0.12,-0.38,-0.19,0.00,1.08
75.00,1.00,322.62,3.94,-59.38,0.81,0.06,-0.38,0.00,1.08
75.00,2.00,94.88,-15.31,14.69,0.50,0.31,0.25,0.00,1.08
75.00,0.00,120.88,-0.50,-91.62,-0.50,-0.50,-0.38,-0.03,1.10
75.00,1.00,322.62,3.94,-59.38,0.38,-0.12,-0.12,-0.03,1.10
75.00,2.00,94.88,-15.31,14.69,0.19,0.25,0.31,-0.03,1.10
75.00,0.00,120.88,-0.50,-91.62,-0.19,-0.38,-0.38,-0.04,1.12
75.00,1.00,322.62,3.94,-59.38,0.31,0.12,0.06,-0.04,1.12
75.00,2.00,94.88,-15.31,14.69,0.25,0.25,0.31,-0.04,1.12
75.00,0.00,120.88,-0.50,-91.62,0.25,-0.19,-0.19,-0.05,1.14
75.00,1.00,322.62,3.94,-59.38,0.25,-0.06,-0.06,-0.05,1.14
75.00,2.00,94.88,-15.31,14.69,0.50,0.00,0.19,-0.05,1.14
75.00,0.00,120.88,-0.50,-91.62,0.94,-0.31,0.06,-0.03,1.16
75.00,1.00,322.69,3.88,-59.38,0.25,0.06,-0.25,-0.03,1.16
75.00,2.00,94.88,-15.31,14.69,0.44,-0.06,0.31,-0.03,1.16
75.00,0.00,120.88,-0.50,-91.62,1.31,-0.12,0.25,-0.01,1.18
75.00,1.00,322.69,3.88,-59.38,0.06,-0.38,-0.38,-0.01,1.18
75.00,2.00,94.88,-15.31,14.69,0.50,0.00,0.06,-0.01,1.18
