Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
19.00,0.00,66.94,0.81,-94.75,0.50,4.00,-0.69,-0.01,1.02
19.00,1.00,1.25,7.56,-55.88,-0.75,0.25,0.06,-0.01,1.02
19.00,2.00,57.50,-11.19,18.81,0.81,0.38,0.44,-0.01,1.02
19.00,0.00,66.94,0.75,-94.75,-0.38,2.38,-1.31,-0.06,1.04
19.00,1.00,1.25,7.56,-55.88,-0.38,0.25,-0.81,-0.06,1.04
19.00,2.00,57.50,-11.25,18.81,0.94,0.62,-0.06,-0.06,1.04
19.00,0.00,67.00,0.69,-94.75,-0.81,0.50,-2.25,-0.10,1.06
19.00,1.00,1.25,7.56,-55.88,-0.12,1.06,-0.44,-0.10,1.06
19.00,2.00,57.50,-11.25,18.81,0.44,1.06,-0.69,-0.10,1.06
19.00,0.00,67.06,0.62,-94.75,-0.38,-1.38,-2.00,-0.13,1.08
19.00,1.00,1.25,7.50,-55.94,0.31,0.69,-0.50,-0.13,1.08
19.00,2.00,57.50,-11.25,18.81,0.25,1.00,-0.75,-0.13,1.08
19.00,0.00,67.12,0.56,-94.75,0.12,-1.88,-1.06,-0.14,1.10
19.00,1.00,1.25,7.50,-55.94,1.00,0.19,-0.69,-0.14,1.10
19.00,2.00,57.50,-11.31,18.81,0.56,0.88,-0.56,-0.14,1.10
19.00,0.00,67.19,0.56,-94.75,0.19,-1.00,-1.00,-0.18,1.12
19.00,1.00,1.31,7.50,-55.94,1.31,-0.38,-0.94,-0.18,1.12
19.00,2.00,57.50,-11.31,18.81,1.12,1.12,-0.44,-0.18,1.12
19.00,0.00,67.19,0.56,-94.75,0.75,-0.12,-1.12,-0.22,1.14
19.00,1.00,1.31,7.50,-56.00,1.44,-0.19,-0.88,-0.22,1.14
19.00,2.00,57.56,-11.31,18.75,1.81,1.00,-0.31,-0.22,1.14
19.00,0.00,67.19,0.56,-94.75,1.44,0.06,-0.69,-0.22,1.16
19.00,1.00,1.31,7.50,-56.00,1.50,-0.38,-0.56,-0.22,1.16
19.00,2.00,57.56,-11.38,18.75,1.69,0.62,-0.19,-0.22,1.16
19.00,0.00,67.19,0.56,-94.81,2.00,0.06,0.25,-0.21,1.18
19.00,1.00,1.31,7.44,-56.06,2.12,-0.31,-0.25,-0.21,1.18
19.00,2.00,57.56,-11.38,18.69,1.69,0.06,0.12,-0.21,1.18
19.00,0.00,67.19,0.56,-94.88,1.81,0.38,-0.06,-0.21,1.20
19.00,1.00,1.31,7.44,-56.06,2.06,-0.50,-0.31,-0.21,1.20
19.00,2.00,57.56,-11.38,18.62,1.75,0.31,0.38,-0.21,1.20
19.00,0.00,67.19,0.56,-94.88,1.94,0.44,-0.56,-0.19,1.22
19.00,1.00,1.31,7.44,-56.12,1.56,-0.31,-0.06,-0.19,1.22
19.00,2.00,57.56,-11.38,18.62,1.38,0.06,0.19,-0.19,1.22
19.00,0.00,67.19,0.50,-94.94,2.44,0.69,-0.62,-0.17,1.24
19.00,1.00,1.31,7.44,-56.12,1.31,-0.12,-0.38,-0.17,1.24
19.00,2.00,57.56,-11.38,18.56,1.75,0.25,0.31,-0.17,1.24
19.00,0.00,67.19,0.50,-95.00,2.38,1.06,-0.25,-0.12,1.26
19.00,1.00,1.31,7.44,-56.19,0.62,0.31,0.12,-0.12,1.26
19.00,2.00,57.56,-11.38,18.56,1.12,0.25,0.56,-0.12,1.26
19.00,0.00,67.12,0.50,-95.00,1.94,1.62,-0.56,-0.08,1.28
19.00,1.00,1.31,7.44,-56.19,0.00,0.25,-0.06,-0.08,1.28
19.00,2.00,57.56,-11.38,18.50,0.94,0.00,0.88,-0.08,1.28
19.00,0.00,67.12,0.50,-95.06,0.88,1.06,-1.00,-0.09,1.30
19.00,1.00,1.31,7.44,-56.19,-0.81,0.38,-0.12,-0.09,1.30
19.00,2.00,57.50,-11.38,18.50,1.00,0.25,0.69,-0.09,1.30
19.00,0.00,67.12,0.50,-95.06,0.50,-0.06,-1.12,-0.10,1.32
19.00,1.00,1.31,7.44,-56.19,-0.50,0.69,-0.06,-0.10,1.32
19.00,2.00,57.50,-11.38,18.50,0.88,0.44,0.19,-0.10,1.32
19.00,0.00,67.19,0.50,-95.06,0.06,-0.62,-0.44,-0.14,1.34
19.00,1.00,1.31,7.44,-56.19,1.25,-0.25,0.00,-0.14,1.34
19.00,2.00,57.50,-11.38,18.44,1.06,0.44,0.12,-0.14,1.34
19.00,0.00,67.19,0.50,-95.06,-0.50,-0.75,-0.31,-0.20,1.36
19.00,1.00,1.31,7.44,-56.25,2.12,-0.88,0.19,-0.20,1.36
19.00,2.00,57.50,-11.44,18.44,1.19,0.06,-0.31,-0.20,1.36
