Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
51.00,0.00,200.31,6.12,-93.88,-0.44,0.50,0.12,0.00,1.02
51.00,1.00,234.19,0.56,-78.56,-0.75,0.44,0.31,0.00,1.02
51.00,2.00,266.12,-22.75,8.44,-0.38,-0.06,0.25,0.00,1.02
51.00,0.00,200.31,6.12,-93.88,-0.31,-0.38,0.00,0.00,1.04
51.00,1.00,234.19,0.56,-78.56,-0.94,0.44,0.06,0.00,1.04
51.00,2.00,266.12,-22.75,8.44,-0.44,0.00,0.00,0.00,1.04
51.00,0.00,200.31,6.12,-93.88,0.06,-0.31,0.00,0.00,1.06
51.00,1.00,234.19,0.56,-78.56,-0.38,0.19,0.12,0.00,1.06
51.00,2.00,266.12,-22.75,8.44,0.25,0.12,-0.06,0.00,1.06
51.00,0.00,200.38,6.12,-93.88,0.19,-0.62,0.38,-0.01,1.08
51.00,1.00,234.19,0.56,-78.56,0.38,0.06,0.06,-0.01,1.08
51.00,2.00,266.12,-22.75,8.44,0.44,0.06,0.00,-0.01,1.08
51.00,0.00,200.38,6.12,-93.88,0.06,-0.06,0.31,-0.02,1.10
51.00,1.00,234.19,0.56,-78.56,0.50,0.06,0.31,-0.02,1.10
51.00,2.00,266.12,-22.75,8.44,0.25,0.06,0.00,-0.02,1.10
51.00,0.00,200.38,6.12,-93.88,-0.06,0.19,0.12,-0.01,1.12
51.00,1.00,234.19,0.56,-78.56,-0.38,0.25,0.62,-0.01,1.12
51.00,2.00,266.12,-22.75,8.44,-0.38,-0.19,0.38,-0.01,1.12
51.00,0.00,200.38,6.12,-93.88,-0.19,0.50,-0.06,0.00,1.14
51.00,1.00,234.19,0.56,-78.56,-0.50,0.31,0.50,0.00,1.14
51.00,2.00,266.12,-22.75,8.44,-0.38,-0.19,0.38,0.00,1.14
51.00,0.00,200.31,6.12,-93.88,0.06,0.69,-0.06,0.00,1.16
51.00,1.00,234.19,0.56,-78.56,-0.25,0.44,0.50,0.00,1.16
51.00,2.00,266.12,-22.75,8.44,0.12,-0.25,0.12,0.00,1.16
51.00,0.00,200.38,6.12,-93.88,0.00,0.12,0.38,-0.02,1.18
51.00,1.00,234.19,0.56,-78.56,0.00,0.19,0.19,-0.02,1.18
51.00,2.00,266.12,-22.75,8.44,0.56,-0.19,-0.31,-0.02,1.18
51.00,0.00,200.38,6.12,-93.88,0.06,0.31,0.31,-0.04,1.20
51.00,1.00,234.19,0.56,-78.56,0.06,-0.19,0.19,-0.04,1.20
51.00,2.00,266.12,-22.75,8.44,0.69,-0.25,-0.44,-0.04,1.20
51.00,0.00,200.38,6.12,-93.88,-0.06,0.31,0.31,-0.07,1.22
51.00,1.00,234.19,0.56,-78.56,-0.12,-0.12,0.31,-0.07,1.22
