Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
0.00,0.00,195.31,8.25,-103.31,-0.31,1.12,0.25,0.01,0.00
0.00,1.00,285.88,0.50,-57.44,-0.44,-0.12,0.38,0.01,0.00
0.00,2.00,332.75,-25.69,10.81,-0.56,-0.12,0.12,0.01,0.00
0.00,0.00,194.69,8.50,-102.88,-4.50,4.19,2.25,0.00,1.02
0.00,1.00,285.38,0.56,-57.12,-4.88,5.25,3.00,0.00,1.02
0.00,2.00,332.56,-25.75,10.62,-4.25,0.38,3.56,0.00,1.02
0.00,0.00,194.50,8.62,-102.81,-4.94,5.31,3.56,-0.02,1.04
0.00,1.00,285.25,0.56,-57.06,-5.19,6.12,2.94,-0.02,1.04
0.00,2.00,332.44,-25.81,10.62,-4.12,0.62,4.12,-0.02,1.04
0.00,0.00,194.31,8.75,-102.75,-1.69,5.06,7.75,0.06,1.06
0.00,1.00,285.12,0.56,-56.94,-5.44,6.25,3.06,0.06,1.06
0.00,2.00,332.38,-25.81,10.69,-5.56,0.25,4.75,0.06,1.06
0.00,0.00,194.00,8.94,-102.69,-1.19,4.50,8.56,0.15,1.08
0.00,1.00,285.00,0.50,-56.88,-5.94,6.38,3.38,0.15,1.08
0.00,2.00,332.25,-25.81,10.75,-5.62,0.00,5.00,0.15,1.08
0.00,0.00,193.69,9.12,-102.75,-0.56,4.12,9.00,0.26,1.10
0.00,1.00,284.81,0.50,-56.75,-6.25,7.31,3.50,0.26,1.10
0.00,2.00,332.06,-25.81,10.81,-6.12,-0.50,5.94,0.26,1.10
0.00,0.00,193.38,9.31,-103.00,-0.19,3.19,9.56,0.38,1.12
0.00,1.00,284.69,0.50,-56.69,-6.88,7.19,3.69,0.38,1.12
0.00,2.00,331.94,-25.81,10.88,-6.25,-0.75,6.50,0.38,1.12
0.00,0.00,193.12,9.56,-103.19,0.25,2.69,10.06,0.51,1.14
0.00,1.00,284.56,0.50,-56.56,-7.31,7.00,3.69,0.51,1.14
0.00,2.00,331.75,-25.88,10.88,-6.19,0.00,7.75,0.51,1.14
0.00,0.00,192.81,9.75,-103.38,1.81,2.00,11.12,0.70,1.16
0.00,1.00,284.38,0.50,-56.44,-7.44,8.75,3.69,0.70,1.16
0.00,2.00,331.56,-25.88,10.94,-7.81,0.81,8.69,0.70,1.16
0.00,0.00,192.56,10.00,-103.50,3.50,1.62,11.56,0.95,1.18
0.00,1.00,284.19,0.44,-56.31,-8.25,10.00,4.31,0.95,1.18
0.00,2.00,331.31,-25.94,11.00,-8.81,0.88,9.75,0.95,1.18
0.00,0.00,192.19,10.25,-103.69,5.56,2.69,11.56,1.26,1.20
0.00,1.00,284.00,0.44,-56.12,-8.81,10.56,4.56,1.26,1.20
0.00,2.00,331.06,-26.00,11.06,-9.94,1.06,10.81,1.26,1.20
0.00,0.00,191.88,10.50,-103.88,7.25,2.88,11.62,1.58,1.22
0.00,1.00,283.75,0.38,-56.00,-9.12,11.69,4.69,1.58,1.22
0.00,2.00,330.81,-26.00,11.06,-8.88,1.38,11.19,1.58,1.22
0.00,0.00,191.50,10.75,-104.06,8.25,3.62,11.69,1.92,1.24
0.00,1.00,283.56,0.31,-55.81,-9.56,12.75,4.69,1.92,1.24
0.00,2.00,330.56,-26.06,11.12,-8.38,0.69,12.00,1.92,1.24
0.00,0.00,191.06,11.00,-104.25,8.75,6.62,11.62,2.26,1.26
0.00,1.00,283.31,0.25,-55.62,-9.56,12.75,4.62,2.26,1.26
0.00,2.00,330.25,-26.12,11.19,-8.69,1.00,13.38,2.26,1.26
0.00,0.00,190.62,11.25,-104.44,10.38,7.81,12.69,2.66,1.28
0.00,1.00,283.12,0.19,-55.50,-9.88,13.12,4.94,2.66,1.28
0.00,2.00,329.94,-26.19,11.19,-9.25,0.50,14.62,2.66,1.28
0.00,0.00,190.06,11.56,-104.62,11.25,9.50,13.81,3.07,1.30
0.00,1.00,282.88,0.12,-55.31,-10.06,13.69,5.12,3.07,1.30
0.00,2.00,329.62,-26.25,11.19,-9.31,-0.75,14.88,3.07,1.30
0.00,0.00,189.44,11.88,-104.81,10.62,10.69,12.69,3.46,1.32
0.00,1.00,282.62,0.06,-55.12,-10.62,13.44,5.38,3.46,1.32
0.00,2.00,329.25,-26.25,11.25,-8.81,-0.69,14.75,3.46,1.32
0.00,0.00,188.88,12.19,-105.06,10.31,11.62,13.06,3.83,1.34
0.00,1.00,282.38,0.06,-54.94,-10.88,14.12,5.69,3.83,1.34
0.00,2.00,328.94,-26.25,11.19,-8.31,0.19,15.25,3.83,1.34
0.00,0.00,188.19,12.56,-105.25,11.25,11.81,14.81,4.22,1.36
0.00,1.00,282.06,0.00,-54.81,-11.31,14.50,6.19,4.22,1.36
0.00,2.00,328.56,-26.31,11.19,-8.25,-0.12,16.94,4.22,1.36
0.00,0.00,187.56,12.88,-105.44,11.44,11.31,16.12,4.62,1.38
0.00,1.00,281.81,0.00,-54.62,-11.50,15.12,6.56,4.62,1.38
0.00,2.00,328.19,-26.38,11.12,-8.88,1.44,17.75,4.62,1.38
0.00,0.00,186.94,13.19,-105.62,9.62,10.38,14.19,5.06,1.40
0.00,1.00,281.50,-0.06,-54.44,-12.38,17.56,7.12,5.06,1.40
0.00,2.00,327.75,-26.44,11.06,-12.00,0.44,18.06,5.06,1.40
0.00,0.00,186.44,13.50,-105.81,8.81,7.81,14.25,5.50,1.42
0.00,1.00,281.19,-0.12,-54.25,-13.25,18.06,7.81,5.50,1.42
0.00,2.00,327.38,-26.50,11.12,-13.56,0.19,17.81,5.50,1.42
0.00,0.00,185.94,13.81,-105.94,8.19,6.19,14.50,5.94,1.44
0.00,1.00,280.81,-0.19,-54.00,-13.75,18.62,7.56,5.94,1.44
0.00,2.00,326.94,-26.56,11.19,-13.75,0.69,16.62,5.94,1.44
0.00,0.00,185.50,14.12,-106.12,7.75,5.50,14.50,6.37,1.46
0.00,1.00,280.50,-0.31,-53.81,-14.56,19.19,7.25,6.37,1.46
0.00,2.00,326.56,-26.62,11.31,-13.38,2.06,16.00,6.37,1.46
0.00,0.00,185.06,14.38,-106.25,7.19,4.62,14.12,6.80,1.48
0.00,1.00,280.12,-0.44,-53.56,-15.44,20.50,6.44,6.80,1.48
0.00,2.00,326.25,-26.69,11.38,-14.38,3.19,15.69,6.80,1.48
0.00,0.00,184.62,14.62,-106.38,6.31,5.19,13.31,7.24,1.50
0.00,1.00,279.81,-0.56,-53.31,-16.62,21.00,6.06,7.24,1.50
0.00,2.00,325.88,-26.81,11.50,-15.81,3.62,15.44,7.24,1.50
0.00,0.00,184.25,14.88,-106.44,4.50,5.38,12.38,7.65,1.52
0.00,1.00,279.50,-0.69,-53.00,-17.44,20.88,5.38,7.65,1.52
0.00,2.00,325.50,-26.94,11.69,-15.81,4.12,14.81,7.65,1.52
0.00,0.00,183.81,15.19,-106.50,4.88,5.38,12.56,8.08,1.54
