Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
44.00,0.00,283.00,-5.88,-99.25,-0.31,-0.56,0.06,0.01,1.02
44.00,1.00,261.81,-3.00,-47.50,0.06,-0.25,0.56,0.01,1.02
44.00,2.00,36.75,-23.31,8.31,-0.75,-0.56,0.25,0.01,1.02
44.00,0.00,283.00,-5.88,-99.25,-0.31,-0.56,0.06,0.01,1.02
44.00,1.00,261.81,-3.00,-47.50,0.06,-0.25,0.56,0.01,1.02
44.00,2.00,36.75,-23.31,8.31,-0.75,-0.56,0.25,0.01,1.02
44.00,0.00,283.00,-5.88,-99.25,0.19,0.06,0.00,0.03,1.04
44.00,1.00,261.81,-3.00,-47.44,0.56,-0.25,0.38,0.03,1.04
44.00,2.00,36.75,-23.31,8.31,-0.38,-0.69,0.56,0.03,1.04
44.00,0.00,283.00,-5.88,-99.25,0.50,0.69,0.25,0.04,1.06
44.00,1.00,261.81,-3.00,-47.44,0.81,-0.88,-0.31,0.04,1.06
44.00,2.00,36.75,-23.25,8.31,0.31,-0.31,0.31,0.04,1.06
44.00,0.00,283.00,-5.88,-99.25,1.38,1.06,0.56,0.06,1.08
44.00,1.00,261.81,-2.94,-47.50,0.75,-1.31,-0.25,0.06,1.08
44.00,2.00,36.75,-23.25,8.31,0.69,-0.25,-1.00,0.06,1.08
44.00,0.00,283.00,-5.81,-99.31,1.25,1.38,0.50,0.10,1.10
44.00,1.00,261.88,-2.94,-47.50,0.81,-2.50,-0.12,0.10,1.10
44.00,2.00,36.75,-23.25,8.31,-0.06,-0.75,-1.00,0.10,1.10
44.00,0.00,282.94,-5.81,-99.31,0.50,2.88,0.94,0.15,1.12
44.00,1.00,261.94,-2.88,-47.50,-0.56,-5.12,-1.62,0.15,1.12
44.00,2.00,36.75,-23.19,8.38,-0.94,-2.69,-0.94,0.15,1.12
44.00,0.00,282.81,-5.81,-99.31,0.50,2.31,1.50,0.23,1.14
44.00,1.00,262.06,-2.88,-47.44,-3.31,-5.94,-3.75,0.23,1.14
44.00,2.00,36.81,-23.12,8.38,-2.06,-3.19,-3.12,0.23,1.14
44.00,0.00,282.75,-5.75,-99.31,-0.12,-0.94,-0.56,0.43,1.16
44.00,1.00,262.12,-2.81,-47.31,-5.06,-3.69,-1.50,0.43,1.16
44.00,2.00,36.88,-23.12,8.56,-6.56,0.00,-6.38,0.43,1.16
44.00,0.00,282.81,-5.81,-99.31,-1.69,-2.50,-2.56,0.63,1.18
44.00,1.00,262.12,-2.81,-47.19,-6.88,-3.69,-0.12,0.63,1.18
44.00,2.00,37.00,-23.06,8.75,-7.88,0.62,-6.44,0.63,1.18
44.00,0.00,282.94,-5.88,-99.25,-2.00,-3.62,-3.81,0.77,1.20
44.00,1.00,262.19,-2.75,-47.06,-5.62,-5.12,-0.50,0.77,1.20
44.00,2.00,37.06,-23.06,8.94,-6.44,-0.81,-4.19,0.77,1.20
44.00,0.00,283.12,-5.94,-99.25,0.94,-3.88,-4.19,0.84,1.22
44.00,1.00,262.31,-2.62,-47.00,-3.94,-9.50,-2.44,0.84,1.22
44.00,2.00,37.12,-23.00,9.00,-1.25,-1.12,-4.88,0.84,1.22
44.00,0.00,283.31,-6.06,-99.31,2.69,-2.00,-2.38,0.80,1.24
44.00,1.00,262.44,-2.56,-46.94,-0.50,-13.25,-3.75,0.80,1.24
44.00,2.00,37.25,-23.00,9.00,3.94,-0.94,-7.44,0.80,1.24
44.00,0.00,283.38,-6.06,-99.31,3.38,-0.75,-1.50,0.68,1.26
44.00,1.00,262.69,-2.38,-46.94,1.31,-17.50,-5.06,0.68,1.26
44.00,2.00,37.50,-22.94,8.94,7.38,0.00,-9.56,0.68,1.26
44.00,0.00,283.38,-6.06,-99.44,3.06,1.81,0.50,0.50,1.28
44.00,1.00,262.94,-2.25,-46.94,1.12,-18.62,-5.81,0.50,1.28
44.00,2.00,37.69,-22.94,8.88,8.56,0.56,-10.00,0.50,1.28
44.00,0.00,283.25,-6.06,-99.44,1.44,3.19,2.12,0.35,1.30
44.00,1.00,263.25,-2.06,-46.94,2.62,-16.31,-5.25,0.35,1.30
44.00,2.00,37.88,-22.88,8.81,6.06,-1.06,-7.56,0.35,1.30
44.00,0.00,283.12,-6.00,-99.44,-0.44,2.88,3.12,0.28,1.32
44.00,1.00,263.38,-1.94,-47.00,2.56,-11.62,-2.38,0.28,1.32
44.00,2.00,38.00,-22.81,8.75,1.81,-2.81,-3.38,0.28,1.32
44.00,0.00,283.00,-5.88,-99.44,-1.50,2.62,3.38,0.34,1.34
44.00,1.00,263.44,-1.88,-47.00,0.56,-5.88,1.19,0.34,1.34
44.00,2.00,38.00,-22.75,8.81,-3.38,-3.94,1.19,0.34,1.34
44.00,0.00,282.88,-5.81,-99.44,-1.12,2.94,2.81,0.41,1.36
44.00,1.00,263.44,-1.81,-47.06,1.69,-1.94,1.12,0.41,1.36
44.00,2.00,37.94,-22.69,8.88,-3.25,-2.31,1.44,0.41,1.36
44.00,0.00,282.81,-5.81,-99.44,0.12,2.06,1.06,0.51,1.38
44.00,1.00,263.44,-1.81,-47.06,1.50,1.56,0.38,0.51,1.38
44.00,2.00,37.94,-22.69,8.94,-2.94,3.12,-0.06,0.51,1.38
44.00,0.00,282.81,-5.88,-99.44,0.56,-0.56,-1.44,0.63,1.40
44.00,1.00,263.44,-1.88,-47.06,-0.31,3.44,-0.94,0.63,1.40
44.00,2.00,37.94,-22.81,9.00,-3.31,3.75,-0.44,0.63,1.40
44.00,0.00,282.94,-5.94,-99.44,0.25,-3.12,-3.81,0.74,1.42
44.00,1.00,263.44,-1.94,-47.06,-1.94,2.38,-1.81,0.74,1.42
44.00,2.00,37.94,-22.88,9.06,-3.31,4.25,-0.50,0.74,1.42
44.00,0.00,283.19,-6.06,-99.44,-0.38,-5.44,-5.38,0.83,1.44
44.00,1.00,263.44,-1.94,-47.00,-3.00,0.75,-1.50,0.83,1.44
44.00,2.00,37.94,-22.88,9.12,-3.12,2.00,-0.44,0.83,1.44
44.00,0.00,283.44,-6.19,-99.44,-0.38,-6.06,-5.69,0.89,1.46
44.00,1.00,263.44,-1.94,-46.94,-3.19,-1.56,-0.56,0.89,1.46
44.00,2.00,37.94,-22.94,9.19,-2.19,1.50,-0.62,0.89,1.46
44.00,0.00,283.62,-6.25,-99.44,0.12,-3.88,-4.38,0.91,1.48
44.00,1.00,263.50,-1.88,-46.88,-3.81,-4.69,-0.06,0.91,1.48
44.00,2.00,37.94,-22.94,9.19,-0.62,1.00,-1.62,0.91,1.48
44.00,0.00,283.69,-6.31,-99.44,0.06,-0.44,-2.62,0.93,1.50
44.00,1.00,263.56,-1.81,-46.75,-5.25,-8.00,0.69,0.93,1.50
44.00,2.00,38.00,-22.94,9.25,-0.56,-0.38,-1.94,0.93,1.50
44.00,0.00,283.56,-6.31,-99.44,0.06,4.00,-0.75,1.00,1.52
44.00,1.00,263.62,-1.75,-46.62,-7.06,-10.31,0.62,1.00,1.52
44.00,2.00,38.00,-22.94,9.31,-2.19,-3.25,-1.75,1.00,1.52
