Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
40.00,0.00,264.25,8.19,-110.56,-0.25,-0.06,-0.31,0.00,0.00
40.00,1.00,278.00,-4.06,-65.62,0.50,0.44,0.00,0.00,0.00
40.00,2.00,270.19,-28.12,22.44,-0.19,0.44,0.38,0.00,0.00
40.00,0.00,264.56,8.12,-111.06,0.38,-0.44,-0.12,0.01,1.02
40.00,1.00,278.25,-4.19,-65.75,-0.50,-0.44,-0.31,0.01,1.02
40.00,2.00,270.19,-28.19,22.19,0.12,0.00,-0.06,0.01,1.02
40.00,0.00,264.56,8.12,-111.06,0.50,-0.56,0.19,0.03,1.04
40.00,1.00,278.25,-4.19,-65.75,-0.75,-0.19,-0.31,0.03,1.04
40.00,2.00,270.19,-28.19,22.12,-0.19,0.06,-0.19,0.03,1.04
40.00,0.00,264.62,8.12,-111.06,0.31,-0.94,0.19,0.04,1.06
40.00,1.00,278.25,-4.19,-65.75,-0.81,-0.50,-0.31,0.04,1.06
40.00,2.00,270.19,-28.19,22.12,0.00,0.12,-0.31,0.04,1.06
40.00,0.00,264.62,8.12,-111.06,0.19,-1.25,-0.12,0.03,1.08
40.00,1.00,278.25,-4.19,-65.75,-0.62,-0.62,-0.56,0.03,1.08
40.00,2.00,270.19,-28.19,22.12,0.50,0.00,-0.44,0.03,1.08
40.00,0.00,264.69,8.12,-111.06,-0.25,-1.75,-0.38,0.01,1.10
40.00,1.00,278.25,-4.25,-65.75,-0.38,-0.50,-0.56,0.01,1.10
40.00,2.00,270.12,-28.19,22.12,0.31,0.31,-0.38,0.01,1.10
40.00,0.00,264.69,8.12,-111.06,-0.12,-1.25,-0.19,0.00,1.12
40.00,1.00,278.25,-4.25,-65.75,-0.25,0.00,-0.75,0.00,1.12
40.00,2.00,270.12,-28.19,22.12,0.19,0.44,-0.19,0.00,1.12
40.00,0.00,264.75,8.06,-111.12,-0.56,-2.00,-0.19,-0.02,1.14
40.00,1.00,278.25,-4.25,-65.75,-0.31,-0.19,-0.62,-0.02,1.14
40.00,2.00,270.12,-28.19,22.12,0.00,0.44,-0.38,-0.02,1.14
40.00,0.00,264.81,8.06,-111.12,-0.44,-1.56,-0.06,-0.04,1.16
40.00,1.00,278.25,-4.25,-65.75,-0.62,-0.44,-0.44,-0.04,1.16
40.00,2.00,270.12,-28.19,22.06,0.06,0.56,-0.50,-0.04,1.16
40.00,0.00,264.88,8.06,-111.12,-0.69,-1.50,-0.06,-0.07,1.18
40.00,1.00,278.25,-4.25,-65.75,-0.56,-0.31,-0.50,-0.07,1.18
40.00,2.00,270.12,-28.19,22.06,0.06,0.31,-0.50,-0.07,1.18
40.00,0.00,264.88,8.06,-111.12,-0.56,-1.38,-0.19,-0.08,1.20
40.00,1.00,278.25,-4.25,-65.75,-0.25,-0.19,-0.44,-0.08,1.20
40.00,2.00,270.12,-28.19,22.06,-0.19,-0.06,-0.44,-0.08,1.20
40.00,0.00,264.94,8.06,-111.12,-0.62,-1.56,0.00,-0.10,1.22
40.00,1.00,278.25,-4.25,-65.75,-0.06,-0.06,-0.38,-0.10,1.22
40.00,2.00,270.12,-28.19,22.06,0.00,-0.06,-0.31,-0.10,1.22
40.00,0.00,264.94,8.06,-111.12,-0.50,-1.06,0.19,-0.12,1.24
40.00,1.00,278.25,-4.25,-65.75,0.00,0.00,-0.31,-0.12,1.24
