Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
47.00,0.00,270.31,7.38,-111.75,-0.12,-1.62,0.75,-0.02,1.00
47.00,1.00,269.94,-5.19,-64.88,0.56,-0.19,-0.19,-0.02,1.02
47.00,2.00,252.56,-28.50,22.31,0.31,-0.06,-0.12,-0.02,1.02
47.00,0.00,270.31,7.38,-111.75,-0.06,-1.19,0.75,-0.03,1.02
47.00,1.00,269.94,-5.19,-64.88,0.38,-0.50,0.00,-0.03,1.02
47.00,2.00,252.56,-28.50,22.31,0.19,-0.12,0.06,-0.03,1.04
47.00,0.00,270.31,7.38,-111.81,0.06,-0.50,0.69,-0.05,1.04
47.00,1.00,269.94,-5.19,-64.88,0.38,-0.62,-0.38,-0.05,1.04
47.00,2.00,252.56,-28.50,22.31,0.50,-0.12,-0.19,-0.05,1.06
47.00,0.00,270.31,7.38,-111.81,0.25,-0.12,0.56,-0.06,1.06
47.00,1.00,269.94,-5.19,-64.88,0.69,-0.50,-0.44,-0.06,1.06
47.00,2.00,252.56,-28.50,22.31,0.50,-0.31,-0.12,-0.06,1.06
47.00,0.00,270.31,7.38,-111.81,0.19,0.25,0.56,-0.04,1.08
47.00,1.00,269.94,-5.19,-64.88,0.06,0.00,-0.38,-0.04,1.08
47.00,2.00,252.56,-28.50,22.31,-0.25,-0.62,0.25,-0.04,1.08
47.00,0.00,270.31,7.38,-111.81,0.12,0.44,0.56,-0.02,1.10
47.00,1.00,269.94,-5.19,-64.88,0.31,-0.19,0.44,-0.02,1.10
47.00,2.00,252.56,-28.50,22.31,-0.25,-0.88,0.31,-0.02,1.10
47.00,0.00,270.31,7.38,-111.81,0.38,0.88,0.19,-0.02,1.12
47.00,1.00,269.94,-5.19,-64.88,0.75,-0.12,0.56,-0.02,1.12
47.00,2.00,252.56,-28.50,22.31,0.38,-1.06,0.62,-0.02,1.12
47.00,0.00,270.25,7.38,-111.88,0.88,1.31,0.12,0.01,1.14
47.00,1.00,269.94,-5.12,-64.88,1.00,0.25,0.56,0.01,1.14
47.00,2.00,252.56,-28.50,22.25,0.06,-0.94,1.00,0.01,1.14
47.00,0.00,270.25,7.44,-111.88,1.00,1.62,-0.12,0.08,1.16
47.00,1.00,269.94,-5.12,-64.88,0.94,0.25,0.75,0.08,1.16
