Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
107.00,0.00,225.62,9.81,-111.44,-0.25,-0.31,0.25,0.00,1.00
107.00,1.00,234.44,-3.31,-65.12,0.00,-0.25,0.44,0.00,1.02
107.00,2.00,234.19,-27.00,23.19,-0.19,-0.12,-0.19,0.00,1.02
107.00,0.00,225.62,9.81,-111.44,-0.12,-0.31,0.31,-0.01,1.02
107.00,1.00,234.44,-3.31,-65.12,0.06,-0.19,0.12,-0.01,1.02
107.00,2.00,234.19,-27.00,23.19,0.06,-0.31,-0.25,-0.01,1.04
107.00,0.00,225.62,9.81,-111.44,-0.44,-0.56,0.38,-0.03,1.04
107.00,1.00,234.44,-3.31,-65.12,0.06,0.06,0.12,-0.03,1.04
107.00,2.00,234.19,-27.00,23.19,0.06,-0.31,-0.19,-0.03,1.06
107.00,0.00,225.62,9.81,-111.44,-0.56,-0.56,0.06,-0.04,1.06
107.00,1.00,234.44,-3.31,-65.12,0.19,0.12,0.06,-0.04,1.06
107.00,2.00,234.19,-27.00,23.19,-0.31,-0.19,-0.12,-0.04,1.06
107.00,0.00,225.69,9.81,-111.44,-0.12,-0.69,-0.12,-0.03,1.08
107.00,1.00,234.44,-3.31,-65.12,0.06,0.12,0.25,-0.03,1.08
107.00,2.00,234.19,-27.00,23.19,-0.31,-0.12,0.12,-0.03,1.08
107.00,0.00,225.69,9.81,-111.44,-0.19,-1.06,-0.19,-0.04,1.10
107.00,1.00,234.44,-3.31,-65.12,0.31,0.25,0.31,-0.04,1.10
107.00,2.00,234.19,-27.00,23.19,0.00,0.06,0.00,-0.04,1.10
107.00,0.00,225.75,9.81,-111.44,-0.06,-1.19,0.06,-0.05,1.12
107.00,1.00,234.44,-3.31,-65.12,0.31,0.44,0.06,-0.05,1.12
107.00,2.00,234.19,-27.00,23.19,0.19,0.00,-0.06,-0.05,1.12
107.00,0.00,225.75,9.81,-111.44,-0.25,-0.88,0.06,-0.06,1.14
107.00,1.00,234.44,-3.31,-65.12,0.06,0.12,0.19,-0.06,1.14
107.00,2.00,234.19,-27.00,23.19,0.00,-0.25,0.00,-0.06,1.14
107.00,0.00,225.75,9.81,-111.44,-0.25,-0.88,0.00,-0.06,1.16
107.00,1.00,234.44,-3.31,-65.12,0.12,0.00,0.06,-0.06,1.16
107.00,2.00,234.19,-27.00,23.19,-0.25,-0.25,0.12,-0.06,1.16
107.00,0.00,225.81,9.81,-111.44,0.25,-1.00,-0.19,-0.06,1.18
107.00,1.00,234.44,-3.31,-65.12,0.19,-0.06,-0.12,-0.06,1.18
107.00,2.00,234.19,-27.00,23.19,0.19,0.00,0.19,-0.06,1.18
107.00,0.00,225.81,9.75,-111.44,0.00,-1.12,-0.19,-0.09,1.20
107.00,1.00,234.44,-3.31,-65.12,0.44,-0.06,-0.19,-0.09,1.20
107.00,2.00,234.19,-27.00,23.19,0.69,-0.12,-0.12,-0.09,1.20
107.00,0.00,225.88,9.75,-111.44,0.06,-1.50,0.12,-0.11,1.22
107.00,1.00,234.44,-3.31,-65.12,0.12,0.12,-0.06,-0.11,1.22
107.00,2.00,234.19,-27.00,23.19,0.56,-0.06,0.00,-0.11,1.22
107.00,0.00,225.88,9.75,-111.50,-0.25,-1.44,-0.12,-0.12,1.24
107.00,1.00,234.44,-3.31,-65.12,0.00,0.00,-0.06,-0.12,1.24
107.00,2.00,234.19,-27.00,23.19,0.06,-0.12,0.06,-0.12,1.24
107.00,0.00,225.94,9.75,-111.50,-0.12,-1.06,-0.38,-0.12,1.26
107.00,1.00,234.44,-3.31,-65.12,0.25,-0.06,-0.06,-0.12,1.26
107.00,2.00,234.19,-27.00,23.19,-0.06,0.38,0.06,-0.12,1.26
107.00,0.00,225.94,9.75,-111.50,-0.06,-0.88,-0.25,-0.14,1.28
107.00,1.00,234.44,-3.31,-65.12,0.12,0.00,-0.44,-0.14,1.28
107.00,2.00,234.19,-27.06,23.19,0.31,0.69,-0.12,-0.14,1.28
107.00,0.00,226.00,9.75,-111.50,-0.31,-1.31,-0.12,-0.18,1.30
107.00,1.00,234.44,-3.31,-65.12,-0.25,0.69,-0.62,-0.18,1.30
107.00,2.00,234.19,-27.06,23.19,0.81,0.00,0.06,-0.18,1.30
107.00,0.00,226.06,9.75,-111.50,-0.56,-1.56,0.06,-0.21,1.32
107.00,1.00,234.44,-3.38,-65.12,-0.44,1.31,0.12,-0.21,1.32
107.00,2.00,234.19,-27.06,23.12,0.25,-0.56,0.19,-0.21,1.32
107.00,0.00,226.12,9.69,-111.50,-0.38,-1.88,-0.56,-0.24,1.34
107.00,1.00,234.44,-3.38,-65.12,-0.38,1.12,0.62,-0.24,1.34
107.00,2.00,234.19,-27.00,23.12,0.19,-1.31,0.62,-0.24,1.34
107.00,0.00,226.19,9.69,-111.56,0.62,-2.44,-1.31,-0.24,1.36
107.00,1.00,234.38,-3.38,-65.12,-0.69,1.38,0.75,-0.24,1.36
107.00,2.00,234.19,-27.00,23.12,0.62,-2.00,0.56,-0.24,1.36
107.00,0.00,226.25,9.62,-111.69,2.62,-2.62,-1.44,-0.23,1.38
107.00,1.00,234.31,-3.38,-65.12,-0.94,1.75,0.88,-0.23,1.38
107.00,2.00,234.19,-26.94,23.06,2.50,-3.38,-0.06,-0.23,1.38
107.00,0.00,226.31,9.62,-111.88,5.31,-2.44,-1.06,-0.14,1.40
107.00,1.00,234.31,-3.38,-65.06,-1.62,1.88,0.50,-0.14,1.40
107.00,2.00,234.19,-26.88,23.00,3.12,-4.56,-1.31,-0.14,1.40
107.00,0.00,226.31,9.56,-112.06,9.88,-2.00,0.50,0.15,1.42
107.00,1.00,234.31,-3.38,-65.06,-1.38,0.75,0.19,0.15,1.42
107.00,2.00,234.19,-26.75,22.94,2.62,-5.38,-1.06,0.15,1.42
107.00,0.00,226.25,9.62,-112.31,15.19,0.00,2.50,0.66,1.44
107.00,1.00,234.31,-3.38,-65.00,-1.38,0.25,-0.12,0.66,1.44
107.00,2.00,234.19,-26.69,22.88,2.44,-5.06,-0.44,0.66,1.44
107.00,0.00,226.12,9.62,-112.50,20.81,2.88,4.44,1.44,1.46
107.00,1.00,234.31,-3.44,-65.00,-1.56,-0.44,-0.75,1.44,1.46
107.00,2.00,234.19,-26.56,22.81,1.62,-4.94,0.12,1.44,1.46
107.00,0.00,225.81,9.75,-112.94,27.44,5.81,6.81,2.49,1.48
107.00,1.00,234.38,-3.44,-64.94,-1.19,-1.50,-1.38,2.49,1.48
107.00,2.00,234.19,-26.50,22.81,1.44,-5.19,0.50,2.49,1.48
107.00,0.00,225.31,9.94,-113.50,34.00,8.50,8.88,3.76,1.50
107.00,1.00,234.44,-3.50,-64.94,-0.88,-1.50,-1.62,3.76,1.50
107.00,2.00,234.12,-26.44,22.75,2.62,-5.62,1.25,3.76,1.50
107.00,0.00,224.69,10.19,-114.19,37.38,9.25,10.25,5.14,1.52
107.00,1.00,234.50,-3.50,-64.94,-0.50,-1.56,-1.88,5.14,1.52
107.00,2.00,234.12,-26.38,22.62,3.19,-5.56,1.75,5.14,1.52
107.00,0.00,223.88,10.50,-115.00,47.44,9.50,16.38,6.93,1.54
107.00,1.00,234.56,-3.56,-64.94,-0.56,-1.62,-2.06,6.93,1.54
107.00,2.00,234.06,-26.31,22.56,3.06,-5.38,2.88,6.93,1.54
