Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
36.00,0.00,267.25,6.44,-106.88,1.50,-0.38,1.00,0.02,1.02
36.00,1.00,280.44,-5.06,-65.19,0.88,-0.50,0.12,0.02,1.02
36.00,2.00,280.31,-28.06,20.38,0.88,-0.56,0.00,0.02,1.02
36.00,0.00,267.25,6.44,-106.88,1.31,-0.44,1.06,0.03,1.04
36.00,1.00,280.44,-5.06,-65.19,1.12,-0.44,0.19,0.03,1.04
36.00,2.00,280.31,-28.06,20.31,1.12,-0.44,0.06,0.03,1.04
36.00,0.00,267.25,6.44,-106.94,1.31,-0.75,1.50,0.05,1.06
36.00,1.00,280.44,-5.06,-65.25,0.88,-0.38,0.25,0.05,1.06
36.00,2.00,280.31,-28.06,20.31,0.81,-0.56,0.44,0.05,1.06
36.00,0.00,267.19,6.50,-107.00,1.69,-0.44,1.81,0.08,1.08
36.00,1.00,280.44,-5.06,-65.25,0.88,0.06,0.56,0.08,1.08
36.00,2.00,280.31,-28.06,20.25,0.94,-0.69,0.75,0.08,1.08
36.00,0.00,267.12,6.56,-107.00,2.06,-0.56,2.25,0.12,1.10
36.00,1.00,280.44,-5.06,-65.31,1.44,0.25,0.75,0.12,1.10
36.00,2.00,280.25,-28.06,20.19,1.19,-0.56,0.88,0.12,1.10
36.00,0.00,267.12,6.56,-107.06,2.50,-0.69,2.50,0.18,1.12
36.00,1.00,280.44,-5.06,-65.31,1.38,0.38,0.62,0.18,1.12
36.00,2.00,280.25,-28.06,20.19,0.75,-0.12,1.12,0.18,1.12
36.00,0.00,267.06,6.62,-107.19,3.12,-1.38,3.19,0.30,1.14
36.00,1.00,280.44,-5.06,-65.38,1.00,0.06,0.38,0.30,1.14
36.00,2.00,280.25,-28.06,20.12,0.25,0.50,1.56,0.30,1.14
36.00,0.00,267.00,6.69,-107.31,4.50,-1.31,4.50,0.46,1.16
36.00,1.00,280.44,-5.06,-65.38,1.38,-0.06,0.62,0.46,1.16
36.00,2.00,280.19,-28.06,20.12,0.19,0.94,1.62,0.46,1.16
36.00,0.00,266.88,6.81,-107.50,6.56,-1.25,5.75,0.71,1.18
36.00,1.00,280.44,-5.06,-65.44,1.75,-0.50,0.31,0.71,1.18
36.00,2.00,280.19,-28.12,20.12,0.38,1.56,1.56,0.71,1.18
36.00,0.00,266.69,6.94,-107.81,9.31,-1.06,7.25,1.01,1.20
36.00,1.00,280.44,-5.06,-65.50,1.94,-0.69,-0.12,1.01,1.20
36.00,2.00,280.12,-28.12,20.06,1.56,1.62,1.56,1.01,1.20
36.00,0.00,266.50,7.12,-108.12,12.75,-0.38,8.56,1.39,1.22
36.00,1.00,280.44,-5.00,-65.50,2.12,-1.12,-0.75,1.39,1.22
36.00,2.00,280.12,-28.19,20.06,3.06,0.25,1.25,1.39,1.22
36.00,0.00,266.19,7.31,-108.56,16.19,0.38,9.62,1.89,1.24
36.00,1.00,280.50,-5.06,-65.56,2.81,-1.69,-1.06,1.89,1.24
36.00,2.00,280.12,-28.19,19.88,3.50,-0.62,1.56,1.89,1.24
36.00,0.00,265.94,7.50,-109.06,19.94,0.38,10.50,2.52,1.26
36.00,1.00,280.56,-5.06,-65.62,3.12,-1.56,-0.81,2.52,1.26
36.00,2.00,280.12,-28.12,19.88,3.81,-1.75,1.56,2.52,1.26
36.00,0.00,265.56,7.75,-109.62,23.44,0.31,11.75,3.29,1.28
36.00,1.00,280.56,-5.00,-65.75,3.88,-1.31,-0.31,3.29,1.28
36.00,2.00,280.06,-28.12,19.69,3.81,-2.19,2.38,3.29,1.28
36.00,0.00,265.25,7.94,-110.25,26.31,0.50,12.69,4.16,1.30
36.00,1.00,280.56,-5.00,-65.81,3.69,-1.25,-0.06,4.16,1.30
36.00,2.00,280.00,-28.06,19.50,4.12,-3.00,3.00,4.16,1.30
36.00,0.00,264.88,8.19,-110.94,30.31,-1.50,13.56,5.20,1.32
36.00,1.00,280.62,-5.00,-65.88,3.75,-1.25,0.25,5.20,1.32
36.00,2.00,280.00,-28.06,19.44,3.75,-4.00,3.25,5.20,1.32
36.00,0.00,264.44,8.44,-111.69,33.81,-2.38,14.94,6.38,1.34
36.00,1.00,280.62,-5.00,-65.94,4.19,-1.69,0.00,6.38,1.34
36.00,2.00,279.94,-27.94,19.25,3.50,-4.00,3.38,6.38,1.34
