Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
116.00,0.00,227.81,11.31,-113.00,0.38,0.19,0.00,0.03,1.02
116.00,1.00,229.25,-3.31,-64.81,0.25,-0.12,-0.44,0.03,1.02
116.00,2.00,215.62,-26.94,21.56,-0.44,0.50,0.25,0.03,1.02
116.00,0.00,227.81,11.31,-113.00,0.38,0.19,0.00,0.03,1.02
116.00,1.00,229.25,-3.31,-64.81,0.25,-0.12,-0.44,0.03,1.02
116.00,2.00,215.62,-26.94,21.56,-0.44,0.50,0.25,0.03,1.02
116.00,0.00,227.81,11.31,-113.00,0.06,0.12,0.19,0.04,1.04
116.00,1.00,229.25,-3.31,-64.81,0.31,-0.12,-0.06,0.04,1.04
116.00,2.00,215.62,-26.94,21.56,-0.06,0.31,0.25,0.04,1.04
116.00,0.00,227.81,11.31,-113.00,-0.06,-0.44,0.38,0.05,1.06
116.00,1.00,229.25,-3.31,-64.81,-0.06,0.31,-0.19,0.05,1.06
116.00,2.00,215.62,-26.94,21.56,-0.25,0.06,0.38,0.05,1.06
116.00,0.00,227.81,11.31,-113.00,0.12,-0.75,0.31,0.08,1.08
116.00,1.00,229.25,-3.31,-64.81,-0.19,0.56,0.12,0.08,1.08
116.00,2.00,215.62,-26.94,21.56,-0.56,0.19,0.56,0.08,1.08
116.00,0.00,227.88,11.31,-113.06,0.31,-1.06,0.31,0.12,1.10
116.00,1.00,229.25,-3.31,-64.81,-0.75,1.31,0.44,0.12,1.10
116.00,2.00,215.62,-26.94,21.56,-0.81,-0.12,1.00,0.12,1.10
116.00,0.00,227.94,11.25,-113.12,0.88,-2.44,0.31,0.21,1.12
116.00,1.00,229.25,-3.31,-64.81,-0.75,0.94,0.69,0.21,1.12
116.00,2.00,215.56,-26.94,21.56,-1.06,-0.62,0.88,0.21,1.12
116.00,0.00,228.12,11.19,-113.19,1.94,-4.50,0.62,0.33,1.14
116.00,1.00,229.25,-3.31,-64.81,-0.56,0.56,0.19,0.33,1.14
116.00,2.00,215.56,-26.94,21.62,-1.06,-0.50,1.00,0.33,1.14
116.00,0.00,228.25,11.12,-113.31,2.94,-6.69,1.00,0.48,1.16
116.00,1.00,229.25,-3.31,-64.81,-0.44,0.44,0.12,0.48,1.16
116.00,2.00,215.56,-27.00,21.62,-0.50,0.12,0.50,0.48,1.16
116.00,0.00,228.44,11.12,-113.44,4.12,-7.81,1.50,0.67,1.18
116.00,1.00,229.25,-3.31,-64.81,0.06,0.56,0.19,0.67,1.18
116.00,2.00,215.56,-27.00,21.62,-0.44,0.25,0.31,0.67,1.18
116.00,0.00,228.56,11.06,-113.56,5.50,-7.88,2.38,0.93,1.20
116.00,1.00,229.25,-3.31,-64.81,0.25,0.44,0.31,0.93,1.20
116.00,2.00,215.56,-27.00,21.62,-0.69,-0.31,0.56,0.93,1.20
116.00,0.00,228.69,11.06,-113.75,6.31,-7.44,2.81,1.19,1.22
116.00,1.00,229.25,-3.31,-64.81,0.44,0.44,0.38,1.19,1.22
116.00,2.00,215.56,-27.00,21.62,0.06,-0.31,0.56,1.19,1.22
116.00,0.00,228.81,11.06,-113.94,7.00,-6.38,3.50,1.42,1.24
116.00,1.00,229.25,-3.31,-64.81,-0.19,1.12,0.12,1.42,1.24
116.00,2.00,215.56,-26.94,21.56,1.62,-1.75,0.69,1.42,1.24
116.00,0.00,228.81,11.12,-114.19,8.06,-5.81,4.31,1.62,1.26
116.00,1.00,229.19,-3.31,-64.81,-1.19,1.06,0.00,1.62,1.26
116.00,2.00,215.56,-26.88,21.50,3.38,-3.31,0.25,1.62,1.26
116.00,0.00,228.75,11.19,-114.44,10.31,-5.00,6.00,1.94,1.28
116.00,1.00,229.19,-3.38,-64.81,-1.31,0.62,-0.19,1.94,1.28
116.00,2.00,215.56,-26.81,21.44,2.56,-3.94,-0.19,1.94,1.28
116.00,0.00,228.62,11.31,-114.75,14.31,-4.50,7.94,2.48,1.30
116.00,1.00,229.25,-3.38,-64.75,0.12,-1.62,-1.81,2.48,1.30
116.00,2.00,215.56,-26.75,21.44,1.56,-4.19,-0.19,2.48,1.30
116.00,0.00,228.50,11.44,-115.12,19.00,-4.06,9.19,3.15,1.32
