Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
108.00,0.00,225.44,9.81,-112.69,-0.62,-0.69,0.62,-0.03,1.02
108.00,1.00,233.12,-4.12,-64.69,-0.06,0.38,-0.31,-0.03,1.02
108.00,2.00,231.25,-27.06,23.25,0.19,0.25,-0.12,-0.03,1.02
108.00,0.00,225.44,9.81,-112.62,-1.25,-0.69,0.25,-0.09,1.04
108.00,1.00,233.12,-4.12,-64.69,0.25,0.56,0.12,-0.09,1.04
108.00,2.00,231.25,-27.06,23.25,0.19,-0.19,-0.06,-0.09,1.04
108.00,0.00,225.50,9.81,-112.62,-1.31,-0.88,-0.25,-0.17,1.06
108.00,1.00,233.12,-4.12,-64.69,0.38,0.31,0.12,-0.17,1.06
108.00,2.00,231.25,-27.06,23.25,0.50,-0.19,-0.12,-0.17,1.06
108.00,0.00,225.50,9.81,-112.62,-1.31,-0.62,-0.50,-0.22,1.08
108.00,1.00,233.12,-4.12,-64.69,-0.25,0.50,0.06,-0.22,1.08
108.00,2.00,231.25,-27.06,23.25,-0.06,-0.06,-0.12,-0.22,1.08
108.00,0.00,225.56,9.75,-112.56,-1.25,-0.56,-0.75,-0.27,1.10
108.00,1.00,233.12,-4.12,-64.69,0.19,0.56,0.25,-0.27,1.10
108.00,2.00,231.25,-27.06,23.25,-0.06,0.31,0.25,-0.27,1.10
108.00,0.00,225.56,9.75,-112.56,-1.12,-0.31,-0.88,-0.31,1.12
108.00,1.00,233.12,-4.12,-64.69,0.12,0.44,-0.06,-0.31,1.12
108.00,2.00,231.25,-27.06,23.25,-0.19,0.38,0.44,-0.31,1.12
108.00,0.00,225.56,9.75,-112.62,-1.06,-0.06,-0.94,-0.36,1.14
108.00,1.00,233.12,-4.12,-64.69,0.19,0.69,0.25,-0.36,1.14
108.00,2.00,231.25,-27.06,23.25,0.00,0.12,0.50,-0.36,1.14
108.00,0.00,225.56,9.75,-112.56,-1.19,0.31,-1.00,-0.40,1.16
108.00,1.00,233.12,-4.12,-64.69,0.00,1.25,0.25,-0.40,1.16
108.00,2.00,231.19,-27.12,23.25,-0.19,0.00,0.81,-0.40,1.16
108.00,0.00,225.62,9.75,-112.62,-0.69,0.44,-1.19,-0.41,1.18
108.00,1.00,233.06,-4.19,-64.69,0.00,1.56,0.38,-0.41,1.18
108.00,2.00,231.19,-27.12,23.19,-0.50,0.06,1.25,-0.41,1.18
