Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
30.00,0.00,274.75,5.75,-112.06,-1.00,-12.19,3.06,-0.13,1.02
30.00,1.00,285.44,-5.00,-65.81,0.12,-3.44,-3.00,-0.13,1.02
30.00,2.00,283.88,-27.38,20.62,2.38,1.56,-5.00,-0.13,1.02
30.00,0.00,274.75,5.75,-112.06,-1.00,-12.19,3.06,-0.13,1.02
30.00,1.00,285.44,-5.00,-65.81,0.12,-3.44,-3.00,-0.13,1.02
30.00,2.00,283.88,-27.38,20.62,2.38,1.56,-5.00,-0.13,1.02
30.00,0.00,275.12,5.75,-112.06,-0.62,-10.19,2.38,-0.26,1.04
30.00,1.00,285.62,-5.06,-65.81,0.25,-3.25,-2.62,-0.26,1.04
30.00,2.00,284.06,-27.38,20.56,2.75,1.12,-4.44,-0.26,1.04
30.00,0.00,275.38,5.69,-112.12,-0.62,-8.62,1.12,-0.37,1.06
30.00,1.00,285.69,-5.06,-65.81,0.38,-2.94,-2.31,-0.37,1.06
30.00,2.00,284.12,-27.38,20.56,2.19,0.75,-3.75,-0.37,1.06
30.00,0.00,275.62,5.69,-112.12,-0.62,-8.19,0.75,-0.42,1.08
30.00,1.00,285.75,-5.06,-65.81,0.31,-2.12,-1.50,-0.42,1.08
30.00,2.00,284.19,-27.38,20.56,0.81,0.69,-3.12,-0.42,1.08
30.00,0.00,275.81,5.62,-112.12,-0.94,-8.12,0.12,-0.48,1.10
30.00,1.00,285.81,-5.06,-65.81,-0.06,-2.31,-0.81,-0.48,1.10
30.00,2.00,284.25,-27.31,20.56,0.62,0.56,-2.81,-0.48,1.10
30.00,0.00,276.06,5.56,-112.19,-1.12,-7.75,0.00,-0.58,1.12
30.00,1.00,285.88,-5.06,-65.81,0.12,-2.00,-1.62,-0.58,1.12
30.00,2.00,284.31,-27.31,20.56,1.44,0.81,-2.75,-0.58,1.12
30.00,0.00,276.25,5.50,-112.19,-0.38,-6.75,-0.62,-0.68,1.14
30.00,1.00,285.88,-5.06,-65.81,0.38,-1.94,-1.88,-0.68,1.14
30.00,2.00,284.38,-27.31,20.50,2.06,0.69,-2.38,-0.68,1.14
30.00,0.00,276.44,5.50,-112.25,-0.25,-5.69,-0.50,-0.76,1.16
30.00,1.00,285.94,-5.12,-65.81,0.50,-1.62,-1.50,-0.76,1.16
30.00,2.00,284.44,-27.31,20.50,1.88,0.62,-2.06,-0.76,1.16
30.00,0.00,276.56,5.44,-112.25,-0.06,-5.25,-0.25,-0.82,1.18
30.00,1.00,286.00,-5.12,-65.88,0.12,-0.94,-1.12,-0.82,1.18
30.00,2.00,284.44,-27.31,20.44,1.44,0.75,-1.38,-0.82,1.18
30.00,0.00,276.62,5.44,-112.31,-0.06,-3.88,0.38,-0.84,1.20
30.00,1.00,286.00,-5.12,-65.88,0.12,-0.94,-0.81,-0.84,1.20
30.00,2.00,284.44,-27.38,20.44,0.44,0.50,-0.50,-0.84,1.20
30.00,0.00,276.62,5.50,-112.31,0.06,-2.19,0.75,-0.84,1.22
30.00,1.00,286.06,-5.12,-65.88,0.19,-0.94,-0.81,-0.84,1.22
30.00,2.00,284.44,-27.38,20.44,0.25,0.38,-0.44,-0.84,1.22
30.00,0.00,276.62,5.50,-112.38,0.88,-0.69,0.75,-0.83,1.24
30.00,1.00,286.06,-5.12,-65.88,-0.19,-0.94,-1.06,-0.83,1.24
30.00,2.00,284.44,-27.38,20.38,0.44,0.25,-0.38,-0.83,1.24
30.00,0.00,276.62,5.50,-112.44,1.06,0.50,0.75,-0.81,1.26
30.00,1.00,286.12,-5.12,-65.88,-0.06,-0.50,-1.12,-0.81,1.26
30.00,2.00,284.44,-27.38,20.38,0.75,0.19,0.00,-0.81,1.26
30.00,0.00,276.56,5.50,-112.44,1.00,0.50,0.62,-0.81,1.28
30.00,1.00,286.12,-5.19,-65.88,-0.75,0.00,-0.75,-0.81,1.28
30.00,2.00,284.44,-27.38,20.38,0.75,-0.62,0.50,-0.81,1.28
30.00,0.00,276.56,5.56,-112.50,1.06,0.88,0.12,-0.80,1.30
30.00,1.00,286.12,-5.19,-65.94,-0.19,0.44,-0.06,-0.80,1.30
30.00,2.00,284.44,-27.38,20.31,0.94,-0.56,0.81,-0.80,1.30
30.00,0.00,276.50,5.56,-112.56,1.56,1.25,0.00,-0.75,1.32
30.00,1.00,286.12,-5.19,-65.94,0.44,0.50,0.12,-0.75,1.32
30.00,2.00,284.38,-27.38,20.25,0.25,-0.62,1.44,-0.75,1.32
30.00,0.00,276.44,5.56,-112.62,2.00,1.94,0.19,-0.68,1.34
30.00,1.00,286.12,-5.19,-65.94,0.19,0.62,0.06,-0.68,1.34
30.00,2.00,284.38,-27.38,20.25,0.12,-0.69,2.06,-0.68,1.34
30.00,0.00,276.31,5.62,-112.69,2.88,3.38,0.81,-0.58,1.36
30.00,1.00,286.12,-5.19,-65.94,0.62,0.75,0.31,-0.58,1.36
30.00,2.00,284.31,-27.38,20.19,0.38,-0.81,2.62,-0.58,1.36
30.00,0.00,276.12,5.69,-112.75,3.38,4.69,1.12,-0.50,1.38
30.00,1.00,286.06,-5.19,-66.00,1.06,0.94,0.25,-0.50,1.38
30.00,2.00,284.25,-27.44,20.12,1.19,-0.75,3.12,-0.50,1.38
