Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
115.00,0.00,228.81,10.31,-112.31,0.38,0.94,-0.06,0.01,1.00
115.00,1.00,229.12,-3.75,-64.25,0.31,-0.06,0.19,0.01,1.00
115.00,2.00,216.81,-26.19,22.81,0.19,-0.19,0.62,0.01,1.02
115.00,0.00,228.75,10.31,-112.31,0.69,0.50,0.56,0.05,1.02
115.00,1.00,229.12,-3.75,-64.25,-0.12,-0.25,0.31,0.05,1.02
115.00,2.00,216.81,-26.19,22.81,-0.25,-0.06,0.56,0.05,1.02
115.00,0.00,228.75,10.31,-112.31,0.38,-0.44,1.12,0.05,1.04
115.00,1.00,229.12,-3.75,-64.25,-0.31,0.06,0.56,0.05,1.04
115.00,2.00,216.75,-26.19,22.81,0.19,-0.12,0.56,0.05,1.04
115.00,0.00,228.75,10.38,-112.31,0.38,-1.88,2.19,0.06,1.06
115.00,1.00,229.12,-3.75,-64.25,0.38,0.06,0.38,0.06,1.06
115.00,2.00,216.75,-26.19,22.81,0.19,-0.25,0.50,0.06,1.06
115.00,0.00,228.81,10.38,-112.38,0.56,-3.25,3.38,0.09,1.08
115.00,1.00,229.12,-3.75,-64.25,0.00,0.50,0.31,0.09,1.08
115.00,2.00,216.75,-26.25,22.81,-0.25,-0.31,0.38,0.09,1.08
115.00,0.00,228.88,10.44,-112.44,1.12,-4.12,4.12,0.14,1.10
115.00,1.00,229.12,-3.75,-64.25,0.19,0.25,0.25,0.14,1.10
115.00,2.00,216.75,-26.25,22.81,-0.06,-0.44,0.38,0.14,1.10
115.00,0.00,228.88,10.44,-112.50,1.38,-4.31,4.25,0.20,1.12
115.00,1.00,229.12,-3.75,-64.25,0.38,0.00,0.25,0.20,1.12
115.00,2.00,216.75,-26.25,22.81,0.06,-0.38,0.06,0.20,1.12
115.00,0.00,228.88,10.50,-112.56,1.75,-3.88,4.56,0.24,1.14
115.00,1.00,229.12,-3.75,-64.25,0.62,-0.06,-0.06,0.24,1.14
115.00,2.00,216.75,-26.25,22.81,0.69,-0.81,-0.06,0.24,1.14
115.00,0.00,228.88,10.56,-112.62,1.94,-2.75,5.00,0.25,1.16
115.00,1.00,229.12,-3.75,-64.25,1.06,-0.12,-0.06,0.25,1.16
115.00,2.00,216.75,-26.25,22.75,1.69,-1.12,-0.44,0.25,1.16
115.00,0.00,228.75,10.69,-112.69,2.44,-0.75,4.88,0.27,1.18
115.00,1.00,229.12,-3.75,-64.25,0.62,-0.25,-0.19,0.27,1.18
