Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
19.00,0.00,284.12,-5.00,-80.19,0.31,0.81,0.25,0.00,1.00
19.00,1.00,288.94,-3.94,-57.06,-0.12,0.38,0.00,0.00,1.00
19.00,2.00,262.12,-3.38,29.81,0.31,-0.31,0.44,0.00,1.00
19.00,0.00,284.12,-5.00,-80.19,0.12,0.50,0.25,0.00,1.02
19.00,1.00,288.94,-3.94,-57.06,0.00,0.38,0.12,0.00,1.02
19.00,2.00,262.12,-3.38,29.81,0.25,-0.38,0.44,0.00,1.02
19.00,0.00,284.12,-5.00,-80.19,0.38,0.00,0.25,-0.01,1.04
19.00,1.00,288.94,-3.94,-57.06,0.38,0.44,0.06,-0.01,1.04
19.00,2.00,262.12,-3.38,29.81,0.44,-0.19,0.06,-0.01,1.04
19.00,0.00,284.12,-5.00,-80.19,0.62,-0.12,0.31,0.00,1.06
19.00,1.00,288.94,-3.94,-57.06,0.38,0.12,0.06,0.00,1.06
19.00,2.00,262.12,-3.38,29.81,0.56,-0.31,-0.12,0.00,1.06
19.00,0.00,284.12,-5.00,-80.19,0.31,0.00,0.00,0.00,1.08
19.00,1.00,288.94,-3.94,-57.06,0.50,-0.19,0.12,0.00,1.08
19.00,2.00,262.12,-3.44,29.81,0.31,-0.44,0.06,0.00,1.08
19.00,0.00,284.12,-5.00,-80.19,0.38,0.19,0.00,-0.01,1.10
19.00,1.00,288.94,-3.94,-57.06,0.31,0.00,-0.19,-0.01,1.10
19.00,2.00,262.12,-3.44,29.81,0.56,-0.19,-0.31,-0.01,1.10
19.00,0.00,284.12,-5.00,-80.19,0.50,0.12,0.00,0.00,1.12
19.00,1.00,288.94,-3.94,-57.06,0.25,-0.25,-0.19,0.00,1.12
19.00,2.00,262.12,-3.44,29.81,0.31,0.00,-0.06,0.00,1.12
19.00,0.00,284.12,-5.00,-80.19,0.50,0.38,0.12,0.00,1.14
19.00,1.00,288.94,-3.94,-57.06,0.12,0.06,-0.25,0.00,1.14
19.00,2.00,262.12,-3.44,29.81,0.25,-0.31,-0.12,0.00,1.14
