Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
30.00,0.00,276.75,-2.19,-84.62,-0.38,0.50,0.25,0.01,1.02
30.00,1.00,284.50,-3.81,-58.62,-0.56,-0.19,-0.31,0.01,1.02
30.00,2.00,259.88,-4.50,29.25,-0.81,-0.44,-0.12,0.01,1.02
30.00,0.00,276.75,-2.19,-84.62,-0.31,0.44,0.19,0.03,1.04
30.00,1.00,284.50,-3.81,-58.62,-0.62,0.12,-0.56,0.03,1.04
30.00,2.00,259.88,-4.50,29.25,-0.88,-0.38,-0.38,0.03,1.04
30.00,0.00,276.75,-2.19,-84.62,-0.12,0.38,0.25,0.05,1.06
30.00,1.00,284.50,-3.81,-58.62,-0.56,-0.06,-0.38,0.05,1.06
30.00,2.00,259.88,-4.50,29.25,-0.94,-0.06,-0.44,0.05,1.06
30.00,0.00,276.75,-2.19,-84.62,-0.19,0.00,0.12,0.07,1.08
30.00,1.00,284.50,-3.81,-58.62,-0.69,-0.19,-0.50,0.07,1.08
30.00,2.00,259.88,-4.50,29.25,-0.75,0.06,-0.19,0.07,1.08
30.00,0.00,276.75,-2.19,-84.62,-0.38,-0.25,0.00,0.08,1.10
30.00,1.00,284.50,-3.81,-58.56,-0.69,0.00,-0.31,0.08,1.10
30.00,2.00,259.88,-4.50,29.25,-0.69,0.06,-0.38,0.08,1.10
30.00,0.00,276.75,-2.19,-84.62,-0.12,0.19,-0.06,0.10,1.12
30.00,1.00,284.50,-3.81,-58.56,-0.44,0.06,-0.19,0.10,1.12
30.00,2.00,259.88,-4.50,29.25,-0.69,0.19,-0.38,0.10,1.12
30.00,0.00,276.75,-2.19,-84.62,0.06,-0.06,0.19,0.12,1.14
30.00,1.00,284.50,-3.81,-58.56,-0.62,-0.31,-0.38,0.12,1.14
30.00,2.00,259.88,-4.50,29.25,-0.62,0.12,-0.19,0.12,1.14
30.00,0.00,276.75,-2.19,-84.62,0.06,0.25,0.44,0.14,1.16
30.00,1.00,284.50,-3.81,-58.50,-0.31,0.12,-0.38,0.14,1.16
30.00,2.00,259.88,-4.50,29.25,-0.56,0.44,-0.31,0.14,1.16
30.00,0.00,276.75,-2.19,-84.62,0.00,0.56,0.31,0.16,1.18
30.00,1.00,284.50,-3.81,-58.50,-0.38,0.06,-0.31,0.16,1.18
30.00,2.00,259.88,-4.50,29.31,-0.69,-0.12,-0.12,0.16,1.18
30.00,0.00,276.75,-2.19,-84.62,-0.38,0.44,0.38,0.17,1.20
30.00,1.00,284.50,-3.81,-58.50,-0.44,-0.25,-0.19,0.17,1.20
30.00,2.00,259.88,-4.50,29.31,-0.75,-0.25,-0.19,0.17,1.20
30.00,0.00,276.75,-2.19,-84.62,-0.25,0.25,0.25,0.19,1.22
30.00,1.00,284.50,-3.81,-58.50,-0.25,-0.06,-0.19,0.19,1.22
30.00,2.00,259.88,-4.50,29.31,-0.88,-0.38,-0.06,0.19,1.22
30.00,0.00,276.75,-2.19,-84.62,-0.12,0.00,0.38,0.21,1.24
30.00,1.00,284.50,-3.81,-58.50,-0.38,0.06,-0.25,0.21,1.24
30.00,2.00,259.88,-4.50,29.31,-0.69,0.06,0.06,0.21,1.24
30.00,0.00,276.75,-2.19,-84.62,-0.06,0.44,0.56,0.22,1.26
30.00,1.00,284.50,-3.81,-58.50,-0.25,0.19,-0.19,0.22,1.26
30.00,2.00,259.88,-4.50,29.31,-0.62,0.00,0.06,0.22,1.26
30.00,0.00,276.69,-2.19,-84.62,-0.19,0.75,0.75,0.24,1.28
30.00,1.00,284.50,-3.81,-58.50,-0.50,0.00,-0.25,0.24,1.28
30.00,2.00,259.88,-4.50,29.31,-0.75,-0.19,0.06,0.24,1.28
30.00,0.00,276.69,-2.12,-84.62,-0.25,1.06,0.62,0.26,1.30
30.00,1.00,284.50,-3.81,-58.44,-0.38,0.06,-0.19,0.26,1.30
30.00,2.00,259.88,-4.50,29.31,-1.00,-0.38,0.12,0.26,1.30
30.00,0.00,276.69,-2.19,-84.62,-0.31,0.69,0.38,0.28,1.32
30.00,1.00,284.50,-3.81,-58.44,-0.75,0.06,-0.19,0.28,1.32
30.00,2.00,259.88,-4.50,29.38,-0.81,-0.19,-0.12,0.28,1.32
30.00,0.00,276.69,-2.19,-84.62,-0.12,0.12,0.19,0.29,1.34
30.00,1.00,284.50,-3.81,-58.44,-0.88,0.06,-0.19,0.29,1.34
30.00,2.00,259.88,-4.50,29.38,-0.69,-0.12,-0.25,0.29,1.34
30.00,0.00,276.69,-2.19,-84.62,-0.50,-0.12,0.25,0.30,1.36
30.00,1.00,284.50,-3.81,-58.38,-0.81,-0.06,-0.25,0.30,1.36
30.00,2.00,259.88,-4.50,29.38,-0.69,-0.06,-0.12,0.30,1.36
30.00,0.00,276.69,-2.19,-84.62,-0.56,0.12,0.12,0.30,1.38
30.00,1.00,284.50,-3.81,-58.38,-0.62,0.06,-0.06,0.30,1.38
30.00,2.00,259.88,-4.50,29.38,-0.62,-0.06,-0.25,0.30,1.38
30.00,0.00,276.69,-2.19,-84.62,-0.44,0.06,0.25,0.31,1.40
30.00,1.00,284.50,-3.81,-58.38,-0.81,-0.12,0.12,0.31,1.40
30.00,2.00,259.88,-4.50,29.38,-0.56,-0.31,-0.12,0.31,1.40
30.00,0.00,276.69,-2.19,-84.62,-0.19,0.06,0.25,0.32,1.42
30.00,1.00,284.50,-3.81,-58.31,-0.50,0.00,0.00,0.32,1.42
30.00,2.00,259.88,-4.50,29.38,-0.69,-0.38,-0.25,0.32,1.42
30.00,0.00,276.69,-2.19,-84.62,-0.50,0.19,0.25,0.32,1.44
30.00,1.00,284.50,-3.81,-58.31,-0.75,-0.19,0.00,0.32,1.44
30.00,2.00,259.88,-4.50,29.38,-0.56,-0.31,-0.12,0.32,1.44
30.00,0.00,276.69,-2.19,-84.62,-0.19,0.44,0.44,0.33,1.46
30.00,1.00,284.50,-3.81,-58.31,-0.69,-0.06,-0.06,0.33,1.46
30.00,2.00,259.88,-4.44,29.38,-0.50,-0.38,0.00,0.33,1.46
30.00,0.00,276.69,-2.12,-84.62,-0.38,0.56,0.75,0.33,1.48
30.00,1.00,284.50,-3.81,-58.25,-0.75,-0.06,0.06,0.33,1.48
30.00,2.00,259.88,-4.44,29.38,-0.38,-0.50,-0.19,0.33,1.48
30.00,0.00,276.62,-2.12,-84.62,-0.88,0.69,0.44,0.33,1.50
30.00,1.00,284.50,-3.81,-58.25,-0.56,0.12,0.19,0.33,1.50
30.00,2.00,259.88,-4.44,29.38,-0.69,-0.44,-0.06,0.33,1.50
30.00,0.00,276.62,-2.12,-84.62,-0.75,0.50,0.56,0.32,1.52
30.00,1.00,284.50,-3.81,-58.25,-0.75,0.00,0.38,0.32,1.52
30.00,2.00,259.88,-4.44,29.38,-0.50,-0.69,-0.06,0.32,1.52
30.00,0.00,276.62,-2.12,-84.62,0.00,0.12,0.75,0.34,1.54
30.00,1.00,284.50,-3.81,-58.19,-1.06,0.06,0.06,0.34,1.54
30.00,2.00,259.88,-4.44,29.38,-0.69,-0.62,-0.38,0.34,1.54
30.00,0.00,276.62,-2.12,-84.62,-0.44,0.56,0.62,0.35,1.56
30.00,1.00,284.50,-3.81,-58.19,-1.00,0.06,0.06,0.35,1.56
30.00,2.00,259.88,-4.44,29.38,-0.69,-0.44,0.12,0.35,1.56
30.00,0.00,276.62,-2.12,-84.62,-0.44,0.62,0.50,0.36,1.58
30.00,1.00,284.50,-3.81,-58.19,-0.88,0.06,0.25,0.36,1.58
30.00,2.00,259.88,-4.44,29.44,-0.88,-0.88,-0.12,0.36,1.58
30.00,0.00,276.56,-2.12,-84.62,-0.56,0.88,0.50,0.37,1.60
30.00,1.00,284.50,-3.81,-58.12,-0.38,0.00,0.12,0.37,1.60
30.00,2.00,259.88,-4.44,29.44,-1.00,-0.69,-0.06,0.37,1.60
30.00,0.00,276.56,-2.12,-84.62,-0.50,0.56,0.69,0.39,1.62
30.00,1.00,284.50,-3.81,-58.12,-0.62,0.25,0.00,0.39,1.62
30.00,2.00,259.88,-4.44,29.44,-1.00,-0.12,0.00,0.39,1.62
30.00,0.00,276.56,-2.12,-84.56,-0.81,0.38,0.56,0.39,1.64
30.00,1.00,284.44,-3.81,-58.12,-0.88,0.31,-0.38,0.39,1.64
30.00,2.00,259.88,-4.44,29.44,-1.00,0.06,-0.06,0.39,1.64
30.00,0.00,276.56,-2.12,-84.56,-0.75,0.19,0.12,0.41,1.66
30.00,1.00,284.44,-3.81,-58.06,-1.00,-0.25,0.00,0.41,1.66
30.00,2.00,259.88,-4.44,29.50,-1.12,-0.31,-0.38,0.41,1.66
30.00,0.00,276.56,-2.12,-84.56,-0.75,0.06,-0.06,0.41,1.68
30.00,1.00,284.44,-3.81,-58.06,-0.69,-0.06,0.00,0.41,1.68
30.00,2.00,259.88,-4.44,29.50,-1.00,-0.50,-0.12,0.41,1.68
30.00,0.00,276.56,-2.12,-84.56,-0.12,0.06,0.25,0.43,1.70
30.00,1.00,284.44,-3.81,-58.06,-0.69,0.25,0.06,0.43,1.70
30.00,2.00,259.88,-4.38,29.50,-0.81,-0.75,-0.38,0.43,1.70
30.00,0.00,276.56,-2.12,-84.56,-0.06,0.31,0.38,0.44,1.72
30.00,1.00,284.44,-3.81,-58.00,-0.31,0.06,0.25,0.44,1.72
30.00,2.00,259.88,-4.38,29.50,-0.31,-0.38,-0.25,0.44,1.72
30.00,0.00,276.56,-2.12,-84.56,-0.56,0.62,0.44,0.44,1.74
30.00,1.00,284.44,-3.81,-58.00,-0.31,0.06,0.06,0.44,1.74
30.00,2.00,259.88,-4.38,29.50,-0.50,-0.19,-0.06,0.44,1.74
30.00,0.00,276.56,-2.12,-84.56,-0.31,1.38,0.69,0.45,1.76
30.00,1.00,284.44,-3.81,-58.00,-0.25,0.00,0.12,0.45,1.76
30.00,2.00,259.88,-4.38,29.50,-0.50,-0.31,0.12,0.45,1.76
30.00,0.00,276.50,-2.12,-84.56,-0.12,1.75,0.81,0.46,1.78
30.00,1.00,284.44,-3.81,-58.00,-0.50,0.06,0.12,0.46,1.78
30.00,2.00,259.88,-4.38,29.50,-0.75,-0.81,0.19,0.46,1.78
30.00,0.00,276.44,-2.12,-84.56,0.00,1.75,1.12,0.49,1.80
30.00,1.00,284.44,-3.81,-58.00,-0.31,0.06,0.19,0.49,1.80
30.00,2.00,259.88,-4.38,29.50,-0.75,-0.50,0.19,0.49,1.80
30.00,0.00,276.44,-2.06,-84.56,-0.19,1.69,1.25,0.50,1.82
30.00,1.00,284.44,-3.81,-58.00,-0.12,0.31,0.06,0.50,1.82
30.00,2.00,259.88,-4.38,29.56,-0.69,-0.38,0.19,0.50,1.82
30.00,0.00,276.38,-2.06,-84.56,-0.12,1.50,1.12,0.51,1.84
30.00,1.00,284.44,-3.81,-58.00,-0.12,0.19,0.38,0.51,1.84
30.00,2.00,259.81,-4.38,29.56,-0.50,0.12,0.69,0.51,1.84
30.00,0.00,276.31,-2.00,-84.56,0.12,2.06,1.62,0.53,1.86
30.00,1.00,284.44,-3.81,-57.94,-0.12,0.06,0.31,0.53,1.86
30.00,2.00,259.81,-4.38,29.56,-0.50,-0.44,0.75,0.53,1.86
30.00,0.00,276.25,-2.00,-84.56,0.38,2.19,1.88,0.57,1.88
30.00,1.00,284.44,-3.81,-57.94,-0.25,0.19,0.50,0.57,1.88
30.00,2.00,259.81,-4.38,29.56,-0.81,-0.25,0.88,0.57,1.88
30.00,0.00,276.12,-1.94,-84.56,0.94,2.69,2.25,0.64,1.90
30.00,1.00,284.44,-3.81,-57.94,-0.12,0.00,0.12,0.64,1.90
30.00,2.00,259.75,-4.38,29.56,-1.44,0.44,1.50,0.64,1.90
30.00,0.00,276.06,-1.94,-84.62,1.56,4.69,3.31,0.74,1.92
30.00,1.00,284.44,-3.81,-57.94,0.00,0.25,0.31,0.74,1.92
30.00,2.00,259.75,-4.44,29.62,-1.81,1.44,1.75,0.74,1.92
30.00,0.00,275.88,-1.88,-84.62,2.19,5.62,3.94,0.88,1.94
30.00,1.00,284.44,-3.81,-57.94,0.00,-0.06,0.25,0.88,1.94
