Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
41.00,0.00,244.19,1.38,-92.38,0.12,-0.12,0.38,0.00,1.02
41.00,1.00,283.44,-3.19,-60.12,-0.44,-0.25,0.62,0.00,1.02
41.00,2.00,256.75,-5.25,26.06,0.00,-0.62,0.25,0.00,1.02
41.00,0.00,244.19,1.38,-92.38,0.06,0.12,0.31,-0.01,1.02
41.00,1.00,283.44,-3.19,-60.12,-0.38,-0.19,0.44,-0.01,1.04
41.00,2.00,256.75,-5.25,26.06,0.38,-0.44,0.19,-0.01,1.04
41.00,0.00,244.19,1.38,-92.38,0.38,0.44,0.31,-0.01,1.04
41.00,1.00,283.44,-3.19,-60.12,-0.38,-0.19,0.44,-0.01,1.04
41.00,2.00,256.75,-5.25,26.06,0.38,-0.44,0.25,-0.01,1.06
41.00,0.00,244.19,1.38,-92.38,0.50,0.69,0.75,0.00,1.06
41.00,1.00,283.44,-3.19,-60.12,-0.44,0.12,0.12,0.00,1.06
41.00,2.00,256.75,-5.25,26.06,0.31,-0.56,0.06,0.00,1.06
41.00,0.00,244.12,1.38,-92.38,0.44,1.25,0.81,0.01,1.08
41.00,1.00,283.44,-3.19,-60.12,-0.38,0.00,0.31,0.01,1.08
41.00,2.00,256.75,-5.25,26.06,0.19,-0.50,0.38,0.01,1.08
41.00,0.00,244.12,1.44,-92.38,0.25,1.06,0.75,0.02,1.10
41.00,1.00,283.44,-3.19,-60.12,-0.75,0.31,0.31,0.02,1.10
41.00,2.00,256.75,-5.25,26.06,-0.12,-0.69,0.44,0.02,1.10
41.00,0.00,244.06,1.44,-92.31,0.06,0.94,0.44,0.02,1.12
41.00,1.00,283.44,-3.19,-60.12,-0.94,0.12,0.19,0.02,1.12
41.00,2.00,256.75,-5.19,26.06,-0.12,-0.69,0.50,0.02,1.12
41.00,0.00,244.06,1.44,-92.31,0.25,0.62,0.12,0.03,1.14
41.00,1.00,283.44,-3.19,-60.06,-0.88,0.31,0.50,0.03,1.14
41.00,2.00,256.75,-5.19,26.06,-0.06,-0.38,0.38,0.03,1.14
41.00,0.00,244.06,1.44,-92.31,0.31,0.38,0.31,0.03,1.16
41.00,1.00,283.44,-3.19,-60.06,-0.62,0.38,0.44,0.03,1.16
41.00,2.00,256.75,-5.19,26.06,0.25,-0.25,0.31,0.03,1.16
41.00,0.00,244.06,1.44,-92.31,0.31,0.25,0.25,0.03,1.18
41.00,1.00,283.44,-3.19,-60.06,-0.31,0.25,0.38,0.03,1.18
41.00,2.00,256.75,-5.19,26.06,0.38,-0.44,0.31,0.03,1.18
41.00,0.00,244.06,1.44,-92.31,0.50,0.12,0.06,0.02,1.20
41.00,1.00,283.44,-3.19,-60.06,-0.38,0.25,0.38,0.02,1.20
41.00,2.00,256.75,-5.19,26.06,0.75,-0.06,0.19,0.02,1.20
41.00,0.00,244.06,1.44,-92.31,0.50,-0.06,-0.19,0.02,1.22
41.00,1.00,283.44,-3.19,-60.06,-0.50,0.62,0.25,0.02,1.22
41.00,2.00,256.75,-5.19,26.06,0.50,-0.38,-0.06,0.02,1.22
41.00,0.00,244.06,1.44,-92.31,0.31,-0.19,-0.25,0.02,1.24
41.00,1.00,283.44,-3.19,-60.06,-0.56,0.25,0.19,0.02,1.24
41.00,2.00,256.75,-5.19,26.06,0.50,-0.19,0.06,0.02,1.24
41.00,0.00,244.06,1.38,-92.31,0.19,-0.31,-0.19,0.01,1.26
41.00,1.00,283.44,-3.19,-60.06,-0.31,0.38,0.31,0.01,1.26
41.00,2.00,256.75,-5.19,26.06,0.44,-0.19,0.50,0.01,1.26
41.00,0.00,244.06,1.38,-92.25,0.06,-0.38,-0.12,0.00,1.28
41.00,1.00,283.44,-3.19,-60.06,-0.25,0.56,0.38,0.00,1.28
41.00,2.00,256.75,-5.25,26.00,0.44,0.00,0.75,0.00,1.28
41.00,0.00,244.06,1.38,-92.25,0.38,-0.50,-0.38,0.01,1.30
41.00,1.00,283.44,-3.19,-60.06,-0.06,0.19,0.44,0.01,1.30
41.00,2.00,256.69,-5.25,26.00,0.19,0.00,0.62,0.01,1.30
41.00,0.00,244.06,1.38,-92.25,0.56,-0.75,-0.50,0.01,1.32
41.00,1.00,283.44,-3.19,-60.06,-0.12,0.06,0.25,0.01,1.32
41.00,2.00,256.69,-5.25,26.00,0.38,0.06,0.56,0.01,1.32
