Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
45.00,0.00,241.94,17.94,-104.94,0.12,0.56,-0.25,-0.01,1.00
45.00,1.00,278.06,-2.88,-54.19,0.25,-0.19,0.19,-0.01,1.02
45.00,2.00,351.00,-23.06,11.50,0.38,-0.12,0.00,-0.01,1.02
45.00,0.00,241.94,17.94,-104.94,0.31,-0.12,-0.19,0.00,1.02
45.00,1.00,278.06,-2.88,-54.19,0.25,0.12,0.25,0.00,1.04
45.00,2.00,351.00,-23.06,11.56,0.19,-0.12,-0.19,0.00,1.04
45.00,0.00,241.94,17.94,-104.94,0.56,0.12,0.00,0.00,1.04
45.00,1.00,278.06,-2.88,-54.19,0.06,0.00,0.25,0.00,1.06
45.00,2.00,351.00,-23.06,11.56,0.44,-0.31,-0.25,0.00,1.06
45.00,0.00,241.94,17.94,-104.94,0.31,-0.19,-0.12,0.00,1.06
45.00,1.00,278.06,-2.88,-54.19,0.06,-0.25,0.25,0.00,1.08
45.00,2.00,351.00,-23.12,11.56,0.44,-0.12,-0.31,0.00,1.08
45.00,0.00,241.94,17.94,-104.94,0.50,-0.19,0.06,0.00,1.08
45.00,1.00,278.06,-2.88,-54.19,-0.12,-0.06,0.38,0.00,1.10
45.00,2.00,351.00,-23.12,11.56,0.25,-0.38,-0.06,0.00,1.10
45.00,0.00,241.94,17.94,-104.94,0.50,-0.25,-0.12,0.01,1.10
45.00,1.00,278.06,-2.88,-54.19,-0.12,0.06,0.25,0.01,1.12
45.00,2.00,351.00,-23.12,11.56,0.25,-0.12,0.00,0.01,1.12
45.00,0.00,241.94,17.94,-104.94,0.50,0.19,-0.25,0.03,1.12
45.00,1.00,278.06,-2.88,-54.19,0.19,0.06,0.38,0.03,1.14
45.00,2.00,351.00,-23.12,11.56,-0.06,-0.12,0.06,0.03,1.14
45.00,0.00,241.94,17.94,-104.94,0.50,0.25,-0.06,0.03,1.14
45.00,1.00,278.06,-2.88,-54.19,0.06,0.12,0.38,0.03,1.14
45.00,2.00,351.00,-23.12,11.56,0.38,-0.12,0.19,0.03,1.16
45.00,0.00,241.94,17.94,-104.94,0.50,0.50,-0.19,0.03,1.16
45.00,1.00,278.06,-2.88,-54.19,0.06,0.19,0.50,0.03,1.16
45.00,2.00,351.00,-23.12,11.56,0.44,-0.44,0.19,0.03,1.16
45.00,0.00,241.88,17.94,-104.94,0.75,0.81,0.00,0.04,1.18
45.00,1.00,278.06,-2.88,-54.19,0.06,0.25,0.62,0.04,1.18
45.00,2.00,351.00,-23.12,11.56,0.31,-0.31,0.25,0.04,1.18
45.00,0.00,241.88,17.94,-104.94,0.75,0.81,0.06,0.06,1.20
45.00,1.00,278.06,-2.88,-54.19,-0.12,0.19,0.69,0.06,1.20
45.00,2.00,351.00,-23.12,11.56,0.12,-0.31,0.19,0.06,1.20
45.00,0.00,241.81,17.94,-104.94,0.50,1.06,0.06,0.06,1.22
45.00,1.00,278.06,-2.81,-54.19,-0.25,0.62,0.81,0.06,1.22
45.00,2.00,351.00,-23.12,11.56,0.50,-0.62,0.12,0.06,1.22
45.00,0.00,241.81,17.94,-104.94,0.94,1.12,-0.12,0.06,1.24
