Iteration,IMUNo,OrientationX (deg),OrientationY,OrientationZ,GyroX (20rad/sec),GyroY,GyroZ,Elbow_Pos (rad),Time (sec)
3.00,0.00,221.00,2.50,-105.56,-0.06,0.12,-0.25,0.01,1.02
3.00,1.00,294.88,-4.12,-56.25,0.19,0.19,0.12,0.01,1.02
3.00,2.00,347.94,-25.25,8.25,-0.25,0.56,0.06,0.01,1.02
3.00,0.00,221.12,2.50,-105.56,0.44,0.06,-0.25,0.02,1.02
3.00,1.00,294.88,-4.12,-56.25,0.19,0.00,-0.06,0.02,1.02
3.00,2.00,347.94,-25.25,8.25,0.25,0.81,0.12,0.02,1.04
3.00,0.00,221.12,2.50,-105.56,0.31,-1.00,-0.50,0.01,1.04
3.00,1.00,294.88,-4.12,-56.25,0.25,0.06,-0.19,0.01,1.04
3.00,2.00,347.94,-25.25,8.25,0.62,0.69,-0.31,0.01,1.04
3.00,0.00,221.19,2.50,-105.56,0.19,-1.25,-0.69,0.00,1.06
3.00,1.00,294.88,-4.12,-56.25,0.19,-0.06,-0.38,0.00,1.06
3.00,2.00,347.94,-25.31,8.25,0.62,0.75,-0.25,0.00,1.06
3.00,0.00,221.31,2.50,-105.56,0.38,-0.75,-0.56,-0.01,1.08
3.00,1.00,294.88,-4.12,-56.25,0.12,0.25,-0.38,-0.01,1.08
3.00,2.00,347.94,-25.31,8.25,0.69,1.00,-0.44,-0.01,1.08
3.00,0.00,221.31,2.50,-105.56,0.19,-0.44,-0.19,-0.01,1.10
3.00,1.00,294.88,-4.12,-56.25,-0.06,-0.06,-0.31,-0.01,1.10
3.00,2.00,347.94,-25.31,8.25,0.12,0.81,-0.25,-0.01,1.10
3.00,0.00,221.56,2.50,-105.56,-0.12,-0.06,0.06,0.00,1.12
3.00,1.00,294.88,-4.12,-56.25,-0.38,0.00,-0.38,0.00,1.12
3.00,2.00,347.94,-25.31,8.25,-0.25,0.62,-0.31,0.00,1.12
3.00,0.00,221.56,2.50,-105.56,-0.25,0.00,0.12,0.00,1.14
3.00,1.00,294.88,-4.12,-56.25,-0.44,0.25,-0.25,0.00,1.14
3.00,2.00,347.94,-25.31,8.25,-0.38,0.38,-0.31,0.00,1.14
3.00,0.00,221.56,2.50,-105.56,-0.50,-0.25,-0.06,0.00,1.16
3.00,1.00,294.88,-4.12,-56.25,-0.38,-0.12,-0.19,0.00,1.16
3.00,2.00,347.94,-25.31,8.25,-0.50,0.31,-0.19,0.00,1.16
3.00,0.00,221.56,2.50,-105.56,-0.25,-0.75,-0.25,0.01,1.18
3.00,1.00,294.88,-4.12,-56.25,-0.56,-0.12,0.19,0.01,1.18
3.00,2.00,347.94,-25.31,8.25,-0.56,0.44,-0.56,0.01,1.18
3.00,0.00,221.62,2.50,-105.56,-0.12,-1.12,-0.31,0.01,1.20
3.00,1.00,294.88,-4.12,-56.25,-0.31,-0.56,0.19,0.01,1.20
3.00,2.00,347.94,-25.31,8.25,-0.31,0.44,-0.81,0.01,1.20
3.00,0.00,221.75,2.44,-105.56,0.12,-1.31,-0.25,0.01,1.22
3.00,1.00,294.88,-4.12,-56.25,-0.38,-0.69,-0.06,0.01,1.22
3.00,2.00,348.00,-25.31,8.25,0.12,0.31,-0.81,0.01,1.22
3.00,0.00,221.81,2.44,-105.56,0.25,-1.00,-0.12,0.01,1.24
3.00,1.00,294.88,-4.12,-56.25,0.00,-0.31,-0.25,0.01,1.24
3.00,2.00,348.00,-25.31,8.25,0.44,0.50,-0.94,0.01,1.24
3.00,0.00,221.81,2.44,-105.56,0.19,-0.75,-0.12,0.01,1.26
3.00,1.00,294.88,-4.12,-56.25,-0.12,-0.25,-0.12,0.01,1.26
